"file_id","id","text_raw","label","text","translation","glossing","segmentation","phonological","morphomic","comment","footnote","corpus_id","filename","language_name_wals","language_name_glotto","iso639_3","year_composed","year_published","mode","genre_broad","genre_narrow","writing_system","special_characters","short_description","source","copyright_short","copyright_long","sample_type","comments"
3,7983,"66005003	Na nd mounmotrhu mrokfot inji wanyhato duka memoya nhai wom hefenr tohyuk frohrn o bbinysoft tohyuk frohrn o yiro Maringour tohyuk frohrn nd skrorkfot yak nyusakuhato yiro mrokfom htikfot .","66005003","Na nd mounmotrhu mrokfot inji wanyhato duka memoya nhai wom hefenr tohyuk frohrn o bbinysoft tohyuk frohrn o yiro Maringour tohyuk frohrn nd skrorkfot yak nyusakuhato yiro mrokfom htikfot",NA,NA,NA,NA,NA,NA,NA,3,"amp_nfi_1.txt","Alamblak","Alamblak","amp",NA,"2004","written","non-fiction","religion","Latn",NA,"Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.","http://pngscriptures.org/amp/copyright.htm","© Wycliffe Bible Translators, Inc. 2003 2004","Print publisher: The Bible League<br>Electronic publisher: PNG Bible Translation Association<br>Translation by:<br>Wycliffe Bible Translators<br>This translation is made available to you under the terms of the Creative Commons Attribution-Noncommercial-No Derivative Works license. In addition, you have permission to port the text to different file formats, as long as you don't change any of the text or punctuation of the Bible.<br>Pictures included with Scriptures and other documents on this site are licensed just for use with those Scriptures and documents. For other uses, please contact the respective copyright owners.<br>You may share, copy, distribute, transmit, and extract portions or quotations from this work, provided that:<br>You include the above copyright information and that you make it clear that the work came from http://pngscriptures.org/.<br>You do not sell this work for a profit.<br>You do not make any derivative works that change any of the actual words or punctuation of the Scriptures.<br>Permissions beyond the scope of this license may be available if you contact us with your request. If you want to revise a translation, use a translation in an adaptation, or use a translation commercially, we will relay your request to the appropriate copyright owner.","whole","The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers."
5,20443,"42020029	Setxi itaritxiakori aua mitxi ĩkorapokoriti . Apia kiomanetakari ĩtaniriuata . Meenetipanika ipina .","42020029","Setxi itaritxiakori aua mitxi ĩkorapokoriti  Apia kiomanetakari ĩtaniriuata  Meenetipanika ipina",NA,NA,NA,NA,NA,NA,NA,5,"apu_nfi_1.txt","Apurinã","Apurinã","apu",NA,"2004","written","non-fiction","religion","Latn",NA,"Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.","http://www.scriptureearth.org/data/apu","© Wycliffe Bible Translators 2010","Atribuição-Uso Não-Comercial-Vedada a Criação de Obras Derivadas 3.0<br>Você pode: — copiar, distribuir, exibir e executar a obra SOB AS SEGUINTES CONDIÇÕES:<br>ATRIBUIÇÃO — Você deve dar crédito ao autor original, da forma especificada pelo autor ou licenciante.<br>USO NÃO-COMERCIAL — Você não pode utilizar esta obra com finalidades comerciais.<br>VEDADA A CRIAÇÃO DE OBRAS DERIVADAS — Você não pode alterar, transformar ou criar outra obra com base nesta.","whole","The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers."
253,309901,"Baina ezdeus batekin ezkondu zinen.",NA,"Baina ezdeus batekin ezkondu zinen",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_316.txt","Basque","Basque","eus",NA,"2000","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
67,137860,"Ez dago gainazalik?",NA,"Ez dago gainazalik",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_149.txt","Basque","Basque","eus",NA,"2014","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
381,410735,"Moundsvilleko matrikuladun kotxea darabilzu?",NA,"Moundsvilleko matrikuladun kotxea darabilzu",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_431.txt","Basque","Basque","eus",NA,"1955","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
361,393591,"Ez duzu sinistuko baina berak asko maite zuen zure ama.",NA,"Ez duzu sinistuko baina berak asko maite zuen zure ama",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_413.txt","Basque","Basque","eus",NA,"1965","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
95,169022,"Nire errezeta pertsonala da.",NA,"Nire errezeta pertsonala da",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_174.txt","Basque","Basque","eus",NA,"2013","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
61,128504,"Ez nago harrotuta, konbentzituta baizik.",NA,"Ez nago harrotuta konbentzituta baizik",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_143.txt","Basque","Basque","eus",NA,"2014","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
12,78205,"46014029	Profeta bezala mintzo direnei dagokienez , mintza daitezela bi edo hiru , eta gainerakoek eman dezatela beren iritzia .","46014029","Profeta bezala mintzo direnei dagokienez  mintza daitezela bi edo hiru  eta gainerakoek eman dezatela beren iritzia",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_1.txt","Basque","Basque","eus",NA,NA,"written","non-fiction","religion","Latn",NA,"Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.","https://www.bible.com/de/bible/56/gen.1.eab","© Bible Society","This is the translation of the Bible in Basque language, Euskera, sponsored by the Bible Society. The translation was carried out by an interconfessional team of biblical scholars under the rules of Bible translations cooperation signed by the United Bible Societies and the Catholic Church. It is a medium-high level translation in Basque Batua, standardized language for the Academy of the Basque Language. This Bible is published in interconfessional issue with Deuterocanonical books of the Old and New Testaments.","whole","The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers."
16,84588,"Ez duzu zure ""jabetza"" gisa ikusten.",NA,"Ez duzu zure jabetza gisa ikusten",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_102.txt","Basque","Basque","eus",NA,"2015","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
32,97841,"Eta hamar bat ofizialen bizitza salbatu zuen, besteak beste, nire alabarena.",NA,"Eta hamar bat ofizialen bizitza salbatu zuen besteak beste nire alabarena",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_117.txt","Basque","Basque","eus",NA,"2014","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
578,568423,"Garaitua izan zara.",NA,"Garaitua izan zara",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_609.txt","Basque","Basque","eus",NA,"1980","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
192,254956,"-Baduzu Goerten berririk?",NA,"Baduzu Goerten berririk",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_261.txt","Basque","Basque","eus",NA,"2010","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
55,122619,"-Amesgaiztoak izango ditut!",NA,"Amesgaiztoak izango ditut",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_138.txt","Basque","Basque","eus",NA,"2014","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
456,471777,"Haiek zainduko zaituztete.",NA,"Haiek zainduko zaituztete",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_5.txt","Basque","Basque","eus",NA,"2016","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
606,594363,"Ziurrenez ez.",NA,"Ziurrenez ez",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_634.txt","Basque","Basque","eus",NA,"2014","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
638,625063,"Trago bat edatera gonbidatuko zaizut.",NA,"Trago bat edatera gonbidatuko zaizut",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_663.txt","Basque","Basque","eus",NA,"2016","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
161,229609,"Poza iritsi da, eta ni bozkarioz gainezka nago",NA,"Poza iritsi da eta ni bozkarioz gainezka nago",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_233.txt","Basque","Basque","eus",NA,"2011","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
255,311493,"Gaur ikusiitakoa ondo aztertuta, eskulanari % 20 arintzea ez liteke asko.",NA,"Gaur ikusiitakoa ondo aztertuta eskulanari  20 arintzea ez liteke asko",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_318.txt","Basque","Basque","eus",NA,"1999","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
256,311819,"5 dolarretan denak!",NA,"5 dolarretan denak",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_319.txt","Basque","Basque","eus",NA,"1999","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
598,585909,"Anbulategira medikuarengan joan nintzenean, medikuak gertatutako azaltzeko eskatu zidan eta txundituta gelditu zen esan nionean hori koloreko mina sentitu nuela hasieran harriduraz eta barrezka galdetu ninduen:",NA,"Anbulategira medikuarengan joan nintzenean medikuak gertatutako azaltzeko eskatu zidan eta txundituta gelditu zen esan nionean hori koloreko mina sentitu nuela hasieran harriduraz eta barrezka galdetu ninduen",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_627.txt","Basque","Basque","eus",NA,"2014","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
269,324338,"Ez omen duzue susmagarririk.",NA,"Ez omen duzue susmagarririk",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_330.txt","Basque","Basque","eus",NA,"1995","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
617,607885,"Beraz, ez badiogu dirua ematen, tipo hori gurekin hilko da.",NA,"Beraz ez badiogu dirua ematen tipo hori gurekin hilko da",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_644.txt","Basque","Basque","eus",NA,"2014","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
298,345705,"Horregatik hartu dut nire aitaren Continental autoa.",NA,"Horregatik hartu dut nire aitaren Continental autoa",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_357.txt","Basque","Basque","eus",NA,"1990","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
55,123312,"Gainera, dibortziatuta nagoenez... sentimendu kontraesankorrak ditu.",NA,"Gainera dibortziatuta nagoenez sentimendu kontraesankorrak ditu",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_138.txt","Basque","Basque","eus",NA,"2014","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
14,82362,"Esan behar diozu iruditzen zaizula onean Henryrekin geratzea dela.",NA,"Esan behar diozu iruditzen zaizula onean Henryrekin geratzea dela",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_100.txt","Basque","Basque","eus",NA,"2015","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
314,356182,"Screw Magazinek dioenez...",NA,"Screw Magazinek dioenez",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_371.txt","Basque","Basque","eus",NA,"1984","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
603,590333,"Erronka txiki bat denontzat, zuen doktoretza abentura hasi aurretik dena delakoa, Hawking jauna.",NA,"Erronka txiki bat denontzat zuen doktoretza abentura hasi aurretik dena delakoa Hawking jauna",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_631.txt","Basque","Basque","eus",NA,"2014","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
106,179562,"Bikaina da.",NA,"Bikaina da",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_184.txt","Basque","Basque","eus",NA,"2013","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
412,431809,"Oso haserre nengoen.",NA,"Oso haserre nengoen",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_46.txt","Basque","Basque","eus",NA,"2015","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
653,639415,"Mila esker, maitea.",NA,"Mila esker maitea",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_74.txt","Basque","Basque","eus",NA,"2015","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
177,238985,"Zure metodoei begirune handia badiet ere, Dalrymple jauna oker zaude, ni sendagile arrunt bat naiz.",NA,"Zure metodoei begirune handia badiet ere Dalrymple jauna oker zaude ni sendagile arrunt bat naiz",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_248.txt","Basque","Basque","eus",NA,"2011","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
218,276500,"Daukadan botereagatik, senar-emazte izendatzen zaituztet.",NA,"Daukadan botereagatik senaremazte izendatzen zaituztet",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_285.txt","Basque","Basque","eus",NA,"2005","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
636,623623,"Elia Martell bortxatu eta hil zituzten.",NA,"Elia Martell bortxatu eta hil zituzten",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_661.txt","Basque","Basque","eus",NA,"2016","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
632,620929,"Nire familiari ospe txarra emango lioke.",NA,"Nire familiari ospe txarra emango lioke",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_658.txt","Basque","Basque","eus",NA,"2016","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
439,458445,"Gehiegi da niretzat.",NA,"Gehiegi da niretzat",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_484.txt","Basque","Basque","eus",NA,"2013","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
23,90550,"- Iruditzen zaizu?",NA,"Iruditzen zaizu",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_109.txt","Basque","Basque","eus",NA,"2015","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
23,91309,"Atsebatuta zegoen.",NA,"Atsebatuta zegoen",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_109.txt","Basque","Basque","eus",NA,"2015","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
439,458823,"Ez al ginateke denak hobeto... egongo denek horrelako gauzei buruz gezurrik esango ez bagenu,... eta egia esango bagenu?",NA,"Ez al ginateke denak hobeto egongo denek horrelako gauzei buruz gezurrik esango ez bagenu eta egia esango bagenu",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_484.txt","Basque","Basque","eus",NA,"2013","written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA
