"tablet.id","signs.orig.vec","signs.expand.vec","num.char","huni.chars","hrate.chars","ttr.chars","rm.chars"
"P000001","1(N01) _ 1(N01) _ TIM _ 1(N01) _ 1(N01) _ 1(N01) _ GAL~a# _ 1(N01) _ GAL~a _ UMUN2 _ 1(N01) _ DUB~a _ 1(N01) _ SUG5# _ 1(N01) _ UB","N01 _ N01 _ TIM _ N01 _ N01 _ N01 _ GAL~a _ N01 _ GAL~a _ UMUN2 _ N01 _ DUB~a _ N01 _ SUG5 _ N01 _ UB",16,2.0919171866887,1.90362689725099,0.4375,"0.2"
"P000002","GAL~a# _ SZITA~a1 _ ABGAL# _ 1(N01) _ GAL~a _ SILA4~b _ 1(N01) _ GAL~a _ SZAB~a","GAL~a _ SZITA~a1 _ ABGAL _ N01 _ GAL~a _ SILA4~b _ N01 _ GAL~a _ SZAB~a",9,2.41938194564637,1.54851100270528,0.666666666666667,"0"
"P000008","ISZ~b# _ NI~b _ TUR _ 1(N01) _ SAL _ ZATU750","ISZ~b _ NI~b _ TUR _ N01 _ SAL _ ZATU750",6,2.58496250072116,1.58197551605495,1,"0"
"P000009","1(N01) _ GAL~a# _ 1(N01) _ GAL~a# _ 1(N01) _ SANGA~a# _ GURUSZDA# _ 1(N01) _ 1(N01) _ GAL~a _ 1(N01) _ 1(N01)","N01 _ GAL~a _ N01 _ GAL~a _ N01 _ SANGA~a _ GURUSZDA _ N01 _ N01 _ GAL~a _ N01 _ N01",12,1.55109817100726,1.25780705908546,0.333333333333333,"0.181818181818182"
"P000010","1(N01) _ EN~a# _ NUN~a _ 1(N01) _ EN~a _ AMAR _ 1(N01) _ |SZU2.EN~a|# _ 1(N01) _ 1(N01) _ IB~a _ ZATU686~a _ 1(N01) _ 1(N01) _ 1(N01)","N01 _ EN~a _ NUN~a _ N01 _ EN~a _ AMAR _ N01 _ |SZU2.EN~a| _ N01 _ N01 _ IB~a _ ZATU686~a _ N01 _ N01 _ N01",15,2.17355726227519,1.74317315702057,0.466666666666667,"0.214285714285714"
"P000011","1(N01) _ NAM2# _ DI _ 1(N01) _ NAM2 _ NAM2 _ 1(N01) _ NAM2 _ URU~a1 _ 1(N01) _ NAM2 _ ERIN _ 1(N01) _ GAL~a _ SZUBUR# _ 1(N01) _ 1(N01) _ ABGAL# _ 1(N01) _ KINGAL# _ 1(N01) _ GAL~a _ TE _ 1(N01) _ GAL~a _ SUKKAL _ 1(N01) _ GADA~a _ SUKKAL _ 1(N01) _ GAL~a# _ GA~a# _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ AN# _ BAR# _ 1(N01) _ NU# _ A# _ 1(N01) _ AN# _ NU# _ A# _ 1(N01) _ NU# _ 1(N01) _ NU# _ GIR~a# _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ GUG2 _ 1(N01) _ 1(N01)","N01 _ NAM2 _ DI _ N01 _ NAM2 _ NAM2 _ N01 _ NAM2 _ URU~a1 _ N01 _ NAM2 _ ERIN _ N01 _ GAL~a _ SZUBUR _ N01 _ N01 _ ABGAL _ N01 _ KINGAL _ N01 _ GAL~a _ TE _ N01 _ GAL~a _ SUKKAL _ N01 _ GADA~a _ SUKKAL _ N01 _ GAL~a _ GA~a _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ AN _ BAR _ N01 _ NU _ A _ N01 _ AN _ NU _ A _ N01 _ NU _ N01 _ NU _ GIR~a _ N01 _ N01 _ N01 _ N01 _ N01 _ GUG2 _ N01 _ N01",60,2.99870577338958,2.55911648038216,0.316666666666667,"0.203389830508475"
"P000012","1(N01) _ NIMGIR _ 1(N01) _ NIMGIR# _ SIG7 _ 1(N01) _ SUHUR _ 1(N01) _ SUHUR# _ 1(N01) _ TAR~a _ UTUL~a# _ 1(N01) _ GAL~a _ DU6~b _ 1(N01) _ KUR~a _ 1(N01) _ 1(N01)","N01 _ NIMGIR _ N01 _ NIMGIR _ SIG7 _ N01 _ SUHUR _ N01 _ SUHUR _ N01 _ TAR~a _ UTUL~a _ N01 _ GAL~a _ DU6~b _ N01 _ KUR~a _ N01 _ N01",19,2.53585777591828,2.08278628475046,0.473684210526316,"0.0555555555555556"
"P000013","1(N01) _ EN~a# _ ERIM~a _ NE~a _ NUN~a# _ ERIN# _ 1(N01) _ GAL~a# _ 1(N01) _ GAL~a#","N01 _ EN~a _ ERIM~a _ NE~a _ NUN~a _ ERIN _ N01 _ GAL~a _ N01 _ GAL~a",10,2.64643934467102,1.66131362719496,0.7,"0"
"P000014","1(N01) _ SZUBUR _ 1(N01) _ |1(N57).SZUBUR| _ 1(N01) _ |2(N57).SZUBUR| _ 1(N01) _ U4 _ SZUBUR# _ 1(N01) _ 1(N01) _ ME~a _ SZUBUR _ 1(N01) _ RAD~a@g _ SZUBUR _ 1(N01) _ KU3~a# _ SZUBUR _ 1(N01) _ ZATU686~a _ BU~a _ SZUBUR _ 1(N01) _ BU~a _ SZUBUR _ 1(N01) _ MUSZEN# _ SZUBUR# _ 1(N01) _ PAP~a _ SZUBUR# _ 1(N01) _ SZUBUR# _ 1(N01) _ NUN~a# _ SZUBUR _ 1(N01) _ KASKAL _ SZUBUR _ 1(N01) _ LAM~b _ SZUBUR _ 1(N01) _ SZUBUR _ 1(N01) _ ADAB# _ SZUBUR _ 1(N01) _ SILA4~b# _ SZUBUR _ 1(N01) _ UB _ SZUBUR _ 1(N01) _ MUSZEN _ SZUBUR _ 1(N01) _ TUM~a _ SZUBUR _ 1(N01) _ GI _ SZUBUR _ 1(N01) _ UR~a _ SZUBUR _ 1(N01) _ SZA3~a1 _ SZUBUR _ 1(N01) _ GAN2 _ SZUBUR _ 1(N01) _ SZE~a# _ SZUBUR _ 1(N01) _ GURUSZDA _ SZUBUR _ 1(N01) _ A _ SZUBUR _ 1(N01) _ SAGSZU _ SZUBUR _ 1(N01) _ BAHAR2~a _ SZUBUR _ 1(N01) _ SZUBUR _ AB2 _ 1(N01) _ SZUBUR# _ NE~a# _ 1(N01) _ SZUBUR# _ 1(N01) _ SZUBUR _ |BU~a+DU6~a| _ 1(N01) _ SZUBUR _ LAGAB~a _ 1(N01) _ SZUBUR _ GI6 _ 1(N01) _ SZUBUR# _ U4 _ 1(N01) _ BU~a _ SZUBUR _ 1(N01) _ URI3~a _ SZUBUR _ 1(N01) _ KAL~b1 _ SZUBUR _ 1(N01) _ 1(N57) _ SZUBUR _ 1(N01) _ SZUBUR _ KU6~a _ 1(N01) _ SZUBUR _ 1(N01) _ SZUBUR# _ EN~a _ 1(N01) _ SZUBUR _ SUHUR _ 1(N01) _ SZUBUR _ MU _ 1(N01) _ TE _ SZUBUR _ 1(N01) _ ZATU758 _ SZUBUR _ 1(N01) _ GAL~b# _ SZUBUR# _ 1(N01) _ BAHAR2~a _ SZUBUR _ 1(N01) _ AN _ SZUBUR _ 1(N01) _ SZUBUR _ GIR3~a _ 1(N01) _ |3(N57).SZUBUR| _ 1(N01) _ SZE3 _ SZUBUR _ 1(N01) _ NIM~a# _ 1(N01) _ SZUBUR _ 1(N01) _ SZUBUR _ MAH~a _ 5(N14) _ 8(N01)","N01 _ SZUBUR _ N01 _ |1(N57).SZUBUR| _ N01 _ |2(N57).SZUBUR| _ N01 _ U4 _ SZUBUR _ N01 _ N01 _ ME~a _ SZUBUR _ N01 _ RAD~a@g _ SZUBUR _ N01 _ KU3~a _ SZUBUR _ N01 _ ZATU686~a _ BU~a _ SZUBUR _ N01 _ BU~a _ SZUBUR _ N01 _ MUSZEN _ SZUBUR _ N01 _ PAP~a _ SZUBUR _ N01 _ SZUBUR _ N01 _ NUN~a _ SZUBUR _ N01 _ KASKAL _ SZUBUR _ N01 _ LAM~b _ SZUBUR _ N01 _ SZUBUR _ N01 _ ADAB _ SZUBUR _ N01 _ SILA4~b _ SZUBUR _ N01 _ UB _ SZUBUR _ N01 _ MUSZEN _ SZUBUR _ N01 _ TUM~a _ SZUBUR _ N01 _ GI _ SZUBUR _ N01 _ UR~a _ SZUBUR _ N01 _ SZA3~a1 _ SZUBUR _ N01 _ GAN2 _ SZUBUR _ N01 _ SZE~a _ SZUBUR _ N01 _ GURUSZDA _ SZUBUR _ N01 _ A _ SZUBUR _ N01 _ SAGSZU _ SZUBUR _ N01 _ BAHAR2~a _ SZUBUR _ N01 _ SZUBUR _ AB2 _ N01 _ SZUBUR _ NE~a _ N01 _ SZUBUR _ N01 _ SZUBUR _ |BU~a+DU6~a| _ N01 _ SZUBUR _ LAGAB~a _ N01 _ SZUBUR _ GI6 _ N01 _ SZUBUR _ U4 _ N01 _ BU~a _ SZUBUR _ N01 _ URI3~a _ SZUBUR _ N01 _ KAL~b1 _ SZUBUR _ N01 _ N57 _ SZUBUR _ N01 _ SZUBUR _ KU6~a _ N01 _ SZUBUR _ N01 _ SZUBUR _ EN~a _ N01 _ SZUBUR _ SUHUR _ N01 _ SZUBUR _ MU _ N01 _ TE _ SZUBUR _ N01 _ ZATU758 _ SZUBUR _ N01 _ GAL~b _ SZUBUR _ N01 _ BAHAR2~a _ SZUBUR _ N01 _ AN _ SZUBUR _ N01 _ SZUBUR _ GIR3~a _ N01 _ |3(N57).SZUBUR| _ N01 _ SZE3 _ SZUBUR _ N01 _ NIM~a _ N01 _ SZUBUR _ N01 _ SZUBUR _ MAH~a _ N14 N14 N14 N14 N14 _ N01 N01 N01 N01 N01 N01 N01 N01",176,3.34082750530714,3.30818221836558,0.284090909090909,"0.0685714285714286"
"P000015","1(N01)# _ DUG~b _ 1(N01) _ DUG~c _ 1(N01) _ |DUG+ASZ~c| _ 1(N01) _ UKKIN~b _ 1(N01) _ MUD3~a _ 1(N01) _ LAHTAN2# _ 1(N01) _ KISIM~b _ 1(N01) _ NI~b _ 1(N01) _ IR~b _ 1(N01) _ HI _ IR~b _ 1(N01) _ MUSZEN# _ 1(N01) _ SU~a _ NI~b _ 1(N01) _ 3(N57) _ SU~a _ NI~b _ 1(N01) _ |DUG~bxSZE~a| _ 1(N01) _ 1(N01) _ |DUG~bxKASKAL| _ 1(N01) _ KASZ~b _ 1(N01) _ |DUG~bxGESZTU~b| _ 1(N01) _ 1(N01) _ |DUG~bxNAGA~a| _ 1(N01) _ 1(N01)# _ |DUG~bxX|# _ 1(N01)# _ |DUG~bxX|# _ 1(N01)# _ |DUG~bxX|# _ 1(N01) _ |DUG~bxX|# _ 1(N01)# _ |DUG~bxX|# _ 1(N01)# _ 1(N01) _ |DUG~bxX|# _ 1(N01) _ |DUG~bxX|# _ 1(N01) _ |DUG~bxX| _ 1(N01) _ |DUG~bxGISZ| _ 1(N01) _ GISZ _ |DUG~bxGISZ| _ 1(N01) _ LA2 _ ERIM~b2 _ |DUG~bxX|# _ 1(N01) _ SIG2~d1 _ 1(N01) _ U4 _ SIG2~d1# _ 1(N01)# _ 1(N01) _ SIG2~d1 _ 1(N01) _ NI~b _ SIG2~d1 _ 1(N01) _ KU6~a _ SIG2~d1 _ 1(N01) _ SIG2~d1# _ 1(N01) _ SI _ SIG2~d1 _ 1(N01)# _ SIG2~d1 _ 1(N01)# _ SAG _ SIG2~d1 _ EZEN~a _ SIG2~d1 _ 1(N01)# _ 1(N01) _ 1(N01) _ MUD3~c _ 1(N01) _ 1(N01)# _ 1(N01) _ GAL~a _ TUN3~b# _ 1(N01) _ 1(N57) _ TAK4~a _ TUN3~b _ 1(N01) _ 3(N57) _ TAK4~a _ TUN3~b _ 1(N01) _ NAGAR~a _ SZITA~a1 _ AN _ SZITA~a1 _ 1(N01) _ 1(N01)# _ 1(N57) _ TAK4~a _ 1(N01) _ 1(N01)# _ 1(N34) _ NI~a# _ SZA3~a2","N01 _ DUG~b _ N01 _ DUG~c _ N01 _ |DUG+ASZ~c| _ N01 _ UKKIN~b _ N01 _ MUD3~a _ N01 _ LAHTAN2 _ N01 _ KISIM~b _ N01 _ NI~b _ N01 _ IR~b _ N01 _ HI _ IR~b _ N01 _ MUSZEN _ N01 _ SU~a _ NI~b _ N01 _ N57 N57 N57 _ SU~a _ NI~b _ N01 _ |DUG~bxSZE~a| _ N01 _ N01 _ |DUG~bxKASKAL| _ N01 _ KASZ~b _ N01 _ |DUG~bxGESZTU~b| _ N01 _ N01 _ |DUG~bxNAGA~a| _ N01 _ N01 _ |DUG~bxX| _ N01 _ |DUG~bxX| _ N01 _ |DUG~bxX| _ N01 _ |DUG~bxX| _ N01 _ |DUG~bxX| _ N01 _ N01 _ |DUG~bxX| _ N01 _ |DUG~bxX| _ N01 _ |DUG~bxX| _ N01 _ |DUG~bxGISZ| _ N01 _ GISZ _ |DUG~bxGISZ| _ N01 _ LA2 _ ERIM~b2 _ |DUG~bxX| _ N01 _ SIG2~d1 _ N01 _ U4 _ SIG2~d1 _ N01 _ N01 _ SIG2~d1 _ N01 _ NI~b _ SIG2~d1 _ N01 _ KU6~a _ SIG2~d1 _ N01 _ SIG2~d1 _ N01 _ SI _ SIG2~d1 _ N01 _ SIG2~d1 _ N01 _ SAG _ SIG2~d1 _ EZEN~a _ SIG2~d1 _ N01 _ N01 _ N01 _ MUD3~c _ N01 _ N01 _ N01 _ GAL~a _ TUN3~b _ N01 _ N57 _ TAK4~a _ TUN3~b _ N01 _ N57 N57 N57 _ TAK4~a _ TUN3~b _ N01 _ NAGAR~a _ SZITA~a1 _ AN _ SZITA~a1 _ N01 _ N01 _ N57 _ TAK4~a _ N01 _ N01 _ N34 _ NI~a _ SZA3~a2",130,3.66490430070994,3.06504266559896,0.307692307692308,"0.116279069767442"
"P000019","1(N01) _ GAL~a _ SZUBUR _ 1(N01) _ NAM2# _ APIN~a# _ 1(N01) _ 1(N01)","N01 _ GAL~a _ SZUBUR _ N01 _ NAM2 _ APIN~a _ N01 _ N01",8,2,1.42444131966981,0.625,"0.142857142857143"
"P000020","1(N01) _ NUN~a _ 1(N01) _ TUR3~a","N01 _ NUN~a _ N01 _ TUR3~a",4,1.5,0.948120312590145,0.75,"0"
"P000021","1(N01) _ 1(N01) _ GURUSZ~a _ KI _ 1(N01) _ U4# _ |KAK~a.GA2~a1| _ 1(N01) _ |KAK~a.GA2~a1| _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ UR~a _ 1(N01) _ 3(N57) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01)","N01 _ N01 _ GURUSZ~a _ KI _ N01 _ U4 _ |KAK~a.GA2~a1| _ N01 _ |KAK~a.GA2~a1| _ N01 _ N01 _ N01 _ N01 _ UR~a _ N01 _ N57 N57 N57 _ N01 _ N01 _ N01 _ N01 _ N01",23,1.91235080775397,1.69349343643711,0.304347826086957,"0.454545454545455"
"P000022","1(N01) _ ZATU707~a _ ZATU686~a _ ZATU707~a _ ZATU707~a _ KA~a _ E2~a _ E2~a _ KA~a _ LAGAB~b _ ZATU707~a","N01 _ ZATU707~a _ ZATU686~a _ ZATU707~a _ ZATU707~a _ KA~a _ E2~a _ E2~a _ KA~a _ LAGAB~b _ ZATU707~a",11,2.36852252772821,1.66135003417007,0.545454545454545,"0.2"
"P000023","1(N01) _ 1(N01) _ SZITA~b1 _ 1(N01) _ SZITA~a1 _ 1(N01) _ 1(N01) _ 1(N01) _ SZA _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ SZITA~a1 _ 1(N01) _ |SZITA~a1xKAK~a| _ 1(N01) _ |SZITA~a1xSZU| _ 1(N01) _ |SZITA~a1xKAK~a| _ 1(N01) _ |SZITA~a1xSZU|","N01 _ N01 _ SZITA~b1 _ N01 _ SZITA~a1 _ N01 _ N01 _ N01 _ SZA _ N01 _ N01 _ N01 _ N01 _ N01 _ SZITA~a1 _ N01 _ |SZITA~a1xKAK~a| _ N01 _ |SZITA~a1xSZU| _ N01 _ |SZITA~a1xKAK~a| _ N01 _ |SZITA~a1xSZU|",23,1.71472026326885,1.568892469897,0.260869565217391,"0.318181818181818"
"P000024","1(N01) _ SANGA~a _ |(BU~a&BU~a).NA2~a|# _ 1(N01) _ BUR2","N01 _ SANGA~a _ |(BU~a&BU~a).NA2~a| _ N01 _ BUR2",5,1.92192809488736,1.1813781191217,0.8,"0"
"P000025","1(N01) _ DUG~c _ GAL~a# _ 1(N01) _ PAP~a _ BAR# _ 1(N01) _ NUN~a# _ NAM2 _ 1(N01) _ PAP~a _ 3(N57) _ 1(N01) _ 1(N01) _ NAM2@g _ 1(N01) _ SUKKAL _ NUN~a _ 1(N01) _ SUKKAL _ 1(N01) _ 1(N01) _ ME~a _ UDU~a _ URU~a1 _ 1(N01) _ 1(N01) _ EN~a# _ 1(N01) _ MASZ _ APIN~a _ 1(N01) _ EN~a _ EN~a _ 1(N01) _ 1(N01) _ 3(N57) _ 1(N01) _ AN _ SZU _ 1(N01) _ ME~a _ 1(N01) _ SZU@g _ 1(N01) _ 1(N01) _ KU6~a# _ 1(N01) _ KU6~a _ 1(N01) _ DA~a _ 1(N01) _ 1(N01) _ 1(N01) _ 3(N57) _ UR3~b2 _ 1(N01) _ EN~a _ UR3~b1 _ 1(N01) _ 1(N01) _ PAP~a _ UR3~b2 _ 1(N01) _ SAL _ UR3~b2# _ 1(N01) _ GI# _ UR3~b2# _ 1(N01) _ AN _ UR3~b2 _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ |GISZxSZU2~b| _ 1(N01) _ DU _ |GISZxSZU2~b| _ 1(N01) _ LA2 _ NESAG2~b _ 1(N01) _ U2~b _ SAG _ 1(N01) _ U2~b _ 1(N02) _ 1(N01) _ ME~a _ U2~b _ 1(N01) _ LA2 _ U2~b _ 1(N01) _ 1(N01) _ U2~b _ A _ 1(N01) _ EN~a _ BU~b _ U2~b _ DU _ 1(N01) _ ZATU697~a _ 1(N01) _ 3(N57) _ 1(N01) _ 1(N01) _ EN~a _ SZA3~a2 _ 1(N01) _ HI _ EN~a _ 1(N01) _ SAL# _ 1(N01) _ 1(N01) _ 1(N01) _ URI3~a _ 1(N01) _ 3(N57) _ URI3~a _ 1(N01) _ |GIR~b.GIR~b| _ 1(N01) _ 1(N01) _ RI8~a _ 1(N01) _ BU~a _ 1(N01) _ 1(N01) _ 1(N01) _ PAP~a# _ 1(N01) _ BU~a _ SAL _ 1(N01) _ ZATU659 _ 1(N01) _ 1(N01) _ ZATU659# _ 1(N01) _ 1(N34)# _ 4(N14)# _ NE~a# _ NUNUZ~c _ DA~a","N01 _ DUG~c _ GAL~a _ N01 _ PAP~a _ BAR _ N01 _ NUN~a _ NAM2 _ N01 _ PAP~a _ N57 N57 N57 _ N01 _ N01 _ NAM2@g _ N01 _ SUKKAL _ NUN~a _ N01 _ SUKKAL _ N01 _ N01 _ ME~a _ UDU~a _ URU~a1 _ N01 _ N01 _ EN~a _ N01 _ MASZ _ APIN~a _ N01 _ EN~a _ EN~a _ N01 _ N01 _ N57 N57 N57 _ N01 _ AN _ SZU _ N01 _ ME~a _ N01 _ SZU@g _ N01 _ N01 _ KU6~a _ N01 _ KU6~a _ N01 _ DA~a _ N01 _ N01 _ N01 _ N57 N57 N57 _ UR3~b2 _ N01 _ EN~a _ UR3~b1 _ N01 _ N01 _ PAP~a _ UR3~b2 _ N01 _ SAL _ UR3~b2 _ N01 _ GI _ UR3~b2 _ N01 _ AN _ UR3~b2 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ |GISZxSZU2~b| _ N01 _ DU _ |GISZxSZU2~b| _ N01 _ LA2 _ NESAG2~b _ N01 _ U2~b _ SAG _ N01 _ U2~b _ N02 _ N01 _ ME~a _ U2~b _ N01 _ LA2 _ U2~b _ N01 _ N01 _ U2~b _ A _ N01 _ EN~a _ BU~b _ U2~b _ DU _ N01 _ ZATU697~a _ N01 _ N57 N57 N57 _ N01 _ N01 _ EN~a _ SZA3~a2 _ N01 _ HI _ EN~a _ N01 _ SAL _ N01 _ N01 _ N01 _ URI3~a _ N01 _ N57 N57 N57 _ URI3~a _ N01 _ |GIR~b.GIR~b| _ N01 _ N01 _ RI8~a _ N01 _ BU~a _ N01 _ N01 _ N01 _ PAP~a _ N01 _ BU~a _ SAL _ N01 _ ZATU659 _ N01 _ N01 _ ZATU659 _ N01 _ N34 _ N14 N14 N14 N14 _ NE~a _ NUNUZ~c _ DA~a",168,3.79266726402958,3.2121865782526,0.273809523809524,"0.233532934131737"
"P000030","1(N01) _ NAM2# _ 1(N01) _ NAM2# _ NAM2# _ 1(N01) _ NAM2# _ URU~a1# _ 1(N01) _ NAM2# _ ERIN#","N01 _ NAM2 _ N01 _ NAM2 _ NAM2 _ N01 _ NAM2 _ URU~a1 _ N01 _ NAM2 _ ERIN",11,1.67673703005213,1.32283380167817,0.363636363636364,"0.1"
"P000031","1(N01) _ 1(N01) _ 1(N01) _ GAL~a# _ SILA4~b# _ 1(N01) _ GAL~a# _ SZAB~a# _ 1(N01) _ BU~a _ SZAB~a _ 1(N01) _ 1(N01) _ GAL~a _ TUR3~a _ 1(N01) _ GAL~a# _ UMUN2# _ 1(N01) _ UMUN2# _ 1(N01) _ 1(N01) _ 1(N01) _ GAL~a# _ 1(N01) _ GAL~a _ SANGA~a# _ 1(N01)","N01 _ N01 _ N01 _ GAL~a _ SILA4~b _ N01 _ GAL~a _ SZAB~a _ N01 _ BU~a _ SZAB~a _ N01 _ N01 _ GAL~a _ TUR3~a _ N01 _ GAL~a _ UMUN2 _ N01 _ UMUN2 _ N01 _ N01 _ N01 _ GAL~a _ N01 _ GAL~a _ SANGA~a _ N01",28,2.20689978230284,1.88721620537155,0.285714285714286,"0.185185185185185"
"P000033","1(N01) _ KU~b2 _ DU6~b _ 1(N01) _ TAR~a _ DU6~b _ 1(N01) _ UTUL~a#","N01 _ KU~b2 _ DU6~b _ N01 _ TAR~a _ DU6~b _ N01 _ UTUL~a",8,2.15563906222957,1.39652777794305,0.625,"0"
"P000034","KISZ","KISZ",1,0,0,1,"NA"
"P000035","KU6~a# _ KU6~a _ 1(N02)# _ KU6~a _ 1(N01) _ DUR2 _ KU6~a _ KU6~a# _ 1(N01) _ ME~a _ KU6~a _ 1(N01) _ KU6~a _ 1(N01) _ MUL# _ KU6~a# _ 1(N01) _ AB~a _ KU6~a _ 1(N01) _ KU6~a _ 1(N01) _ SUKUD@g~b _ KU6~a# _ 1(N01) _ TU~b _ KU6~a _ 1(N01) _ |KU6~a+KU6~a|# _ 1(N01) _ GIR~b _ 1(N01) _ KA~a _ KU6~a _ 1(N01) _ KU6~a _ 1(N01) _ SUHUR# _ 1(N01) _ U2~b _ MUSZEN# _ 1(N01) _ 1(N01) _ 1(N01) _ |GA2~a1xHI|# _ 1(N01) _ |GA2~a1xSUHUR|# _ 1(N01) _ |GA2~a1xX|# _ 1(N01) _ NUN~a _ NAM2","KU6~a _ KU6~a _ N02 _ KU6~a _ N01 _ DUR2 _ KU6~a _ KU6~a _ N01 _ ME~a _ KU6~a _ N01 _ KU6~a _ N01 _ MUL _ KU6~a _ N01 _ AB~a _ KU6~a _ N01 _ KU6~a _ N01 _ SUKUD@g~b _ KU6~a _ N01 _ TU~b _ KU6~a _ N01 _ |KU6~a+KU6~a| _ N01 _ GIR~b _ N01 _ KA~a _ KU6~a _ N01 _ KU6~a _ N01 _ SUHUR _ N01 _ U2~b _ MUSZEN _ N01 _ N01 _ N01 _ |GA2~a1xHI| _ N01 _ |GA2~a1xSUHUR| _ N01 _ |GA2~a1xX| _ N01 _ NUN~a _ NAM2",52,3.01310258724583,2.78106075139916,0.384615384615385,"0.0784313725490196"
"P000036","1(N01) _ 1(N01) _ SZITA~a1 _ 1(N01) _ |SILA3~axSZU| _ 1(N01) _ 1(N01)","N01 _ N01 _ SZITA~a1 _ N01 _ |SILA3~axSZU| _ N01 _ N01",7,1.14883485428092,1.09603174622062,0.428571428571429,"0.333333333333333"
"P000037","1(N01) _ EN~a# _ 1(N01) _ U4 _ TUR# _ 1(N01)","N01 _ EN~a _ N01 _ U4 _ TUR _ N01",6,1.79248125036058,1.23448176593475,0.666666666666667,"0"
"P000038","1(N01) _ DUG~c _ 1(N01) _ BAPPIR~b _ 1(N01)","N01 _ DUG~c _ N01 _ BAPPIR~b _ N01",5,1.37095059445467,0.990689059560852,0.6,"0"
"P000039","NAGA~a# _ 1(N01) _ IDIGNA _ BU~a _ 1(N01) _ SAG _ RAD~a _ 1(N01) _ GAN2 _ RAD~a _ SANGA~a _ 1(N01) _ ISZ~b _ RAD~a# _ 1(N01) _ AN _ E2~a _ AN _ GAL~a _ 1(N01) _ DA~a _ PA~a _ 1(N01) _ U4 _ AN _ KI _ NUN~a#","NAGA~a _ N01 _ IDIGNA _ BU~a _ N01 _ SAG _ RAD~a _ N01 _ GAN2 _ RAD~a _ SANGA~a _ N01 _ ISZ~b _ RAD~a _ N01 _ AN _ E2~a _ AN _ GAL~a _ N01 _ DA~a _ PA~a _ N01 _ U4 _ AN _ KI _ NUN~a",27,3.67484085554383,2.72967088704969,0.62962962962963,"0"
"P000040","ZATU647 _ URUDU@g~c","ZATU647 _ URUDU@g~c",2,1,0.5,1,"0"
"P000041","PAP~a _ SZA3~a2 _ TU~b","PAP~a _ SZA3~a2 _ TU~b",3,1.58496250072116,0.861654166907052,1,"0"
"P000042","GISZ# _ NU11# _ 1(N01) _ 1(N01) _ GISZ# _ 1(N01) _ GISZ _ 1(N01) _ IN~b _ 1(N01)","GISZ _ NU11 _ N01 _ N01 _ GISZ _ N01 _ GISZ _ N01 _ IN~b _ N01",10,1.68547529722733,1.28742547379771,0.4,"0.111111111111111"
"P000043","MUSZEN _ 1(N01) _ 1(N01) _ 1(N57) _ GAN2 _ 1(N01) _ NAGA~a _ TUR3~b _ 1(N01) _ |SILA3~axA| _ 1(N01) _ ME~a _ 1(N01) _ KUSZU2~d _ 1(N01) _ 1(N01) _ AN","MUSZEN _ N01 _ N01 _ N57 _ GAN2 _ N01 _ NAGA~a _ TUR3~b _ N01 _ |SILA3~axA| _ N01 _ ME~a _ N01 _ KUSZU2~d _ N01 _ N01 _ AN",17,2.67569813536799,2.14606758299387,0.588235294117647,"0.125"
"P000045","1(N01) _ EN~a# _ 1(N01) _ KAB _ NAM2 _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 1(N01) _ 4(N01)#","N01 _ EN~a _ N01 _ KAB _ NAM2 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 _ N01 N01 N01 N01",15,1.03892059503159,1.11391152648341,0.266666666666667,"0.642857142857143"
"P000046","1(N01) _ NAM2# _ ERIN# _ 1(N01) _ GAL~a# _ 1(N01) _ NAM2#","N01 _ NAM2 _ ERIN _ N01 _ GAL~a _ N01 _ NAM2",7,1.84237099317711,1.1674603176492,0.571428571428571,"0"
"P000047","1(N01) _ HI _ NI~b# _ 1(N01) _ NI~b#","N01 _ HI _ NI~b _ N01 _ NI~b",5,1.52192809488736,0.949185309632967,0.6,"0"
"P000048","1(N01) _ TE# _ 1(N01) _ GAL~a# _ SUKKAL# _ 1(N01) _ GADA~a# _ SUKKAL _ 1(N01) _ GA~a# _ 1(N01) _ GAL~a# _ 1(N01) _ GAL~a#","N01 _ TE _ N01 _ GAL~a _ SUKKAL _ N01 _ GADA~a _ SUKKAL _ N01 _ GA~a _ N01 _ GAL~a _ N01 _ GAL~a",14,2.21702188587972,1.58599418597072,0.428571428571429,"0"
