"id","period","coding_sample","num.char","huni.chars","hrate.chars","ttr.chars","rm.chars"
67,"aurignacian","vv_&_X_vvvvvvvvvvvvvvvvvvv_⊞_ _V V_V_vv_vvv_¥_¥_vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv_vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv",127,1.05398913933381,0.922082156823054,0.062992125984252,0.777777777777778
68,"aurignacian","vv_X_vvvvv_vvvvv_vvvvvvvvvvvvvvvvvvv_⊞_vv_||",44,1.18405683697293,1.16780687488315,0.113636363636364,0.674418604651163
69,"aurignacian","W W_⊞_vvvvvvvvvvvvvvvvvv_ ⊞_||||_¥_XXXXXYYY_X_XXXX_XVXXY_°°°_°°°°°°°_XXXX_>>>XXX_⊞_XXXXX_vv_// _vvvv",100,2.95707520734471,2.03918012823876,0.13,0.545454545454545
70,"aurignacian","vvvvvvvvvvvvvvvvvvv_XX_vvvvvvvv_vvvv_||_vvv_XX_vvvvvvv_||_| ||||_|_vv v_||||_ | ||",82,1.79892303075063,1.39570623743656,0.0609756097560976,0.592592592592593
71,"aurignacian","vvv_v_vvvvvvvvvvvvvv_XXXX_v vvv_vvvvv_////",42,1.58537129033256,1.45226850273199,0.119047619047619,0.658536585365854
72,"aurignacian","vvvvvvvvvvvv__v_|||_////_¥ ¥ ¥_OO_vvvvvvvvvv",44,2.15935924481817,1.76105962422068,0.159090909090909,0.627906976744186
73,"aurignacian","_||l_vvvv_vvv _vvv_|||||X_||||_v vvv_¥__|_|_⊞",45,2.23789231292313,1.79010657069047,0.177777777777778,0.409090909090909
74,"aurignacian","||||||||||_¤¤¤¤¤¤¤¤¤¤¤¤¤_Y/\\\\VV\\_vvvvvvvv_C_||||_///_|||_|||_v_⊞_vvvv_vvvv vvvv_||||_|||||||||||||||_vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv_vvvvvvvvvvvvvvvvvvvv_XX",160,2.30261410129183,1.4645352931784,0.075,0.748427672955975
75,"aurignacian","|| ||_¥_vvv_vvvv_vv_vvvv_| | || | >_||| X V\\ / \\/ \\ ¥_°°°°°°°_vvvvvv_¥_¥_vvvvvv",82,2.8776677116252,1.86029365298435,0.134146341463415,0.407407407407407
76,"aurignacian","v v vvv vv_vvvvv_////_°°°°°°°°°°°_°°°°°°°°_°°°°°°°°°°°_°°°°°°°°°°°°°°_vvvXXX_vvvvvv_vvvvv_|||_|||_vvvv_|||_vvvv_||||_|||_|||_vvv_¥_||_°_vvv_v_|||||||_¥_vvv_v",157,2.34707645557937,1.37234265339867,0.0509554140127389,0.608974358974359
77,"aurignacian","¥_||||_vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv_vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv_vvv_vvvvv_| | |||| |||_vv_⊞_vvvvvvvvvvvvvvvvvv_ ⊞_vvv",140,1.1729147630769,0.962185955938776,0.0428571428571429,0.79136690647482
78,"aurignacian","W_XXX_|||_¥_|_|||||_vvvvv_¥_|||||||||||||||_vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv_vvvvvvvvvvvvvvvvvvvv_vvv",101,1.61602167026672,0.953280976667587,0.0594059405940594,0.78
79,"aurignacian","| |||| | | ||||_v vvv_vvvvv_vvvvvv_&_XX_vvvvvvvv_vvvv_$_|||||_/////////////////_///////////////_vvvv/Xv_XXXXXXvvv __////",120,2.41591443666868,1.5986470446092,0.0666666666666667,0.638655462184874
80,"aurignacian","vvvvvvvvvvvv_°°°°°_vvvvvvv_||||||_vvvvvv_V_v_vvvvv_v v vv v",59,1.78109045558471,1.60346370459189,0.101694915254237,0.620689655172414
81,"aurignacian","vvvv_//_¥ ¥ ¥_⊞_ _V V_V_vv_¥_|||||_||_vv v _v",45,2.68840914258698,1.97504425901488,0.177777777777778,0.25
82,"aurignacian","⊞_°°°°°_vvvvvvv_v_v v v vv vv_v v vv__v_¥_vvvv vvvv",51,1.86073146433554,1.481819767834,0.117647058823529,0.4
83,"aurignacian","||| /////_V_| ||||_|_vv v_||||_ | ||_vvvvv_v vv vv_¥_OOOOO_vvvvvvvvvvvv",71,2.47339616242503,1.75507624556231,0.112676056338028,0.5
84,"aurignacian","XXX_XX_vvvvvvvv_vvvv_XXXXXXXX/_XXXX_|XX |X X_vvvvvvvvvvv_X/XXX/_¥_¥",67,2.12411160561126,1.56922859820278,0.104477611940299,0.545454545454545
85,"aurignacian","¥_l llXl ll| |  XX| |  ¥¥¥ ¥¥ llll_| | | | | | | | | | l_ ll ll ll ll_vvv_|XX |X X_vvvvvv_||||| |||_||_vvvvvv",109,2.60673513770033,1.72615359501743,0.0642201834862385,0.324074074074074
86,"aurignacian","///_vvv__v_X/XXX/_vvv_vvv_vv_vvvv",33,1.7834959231634,1.29630330983743,0.121212121212121,0.46875
87,"aurignacian","vvvvv_vvvvvv_&_vvvv v_v v v vv_v v v_v v vv vv vv vv_¥_vvv_vvvvvvv_OO_|||||||||||__>>>>>>  >>>>>_vvvvvvv",104,2.19265247491794,1.66109297670547,0.0769230769230769,0.514563106796116
88,"aurignacian","X/XXX/__v_||||_vv_v_vvvvvv_X|_>>>>_>>>>",39,2.44007178525384,1.71894759774959,0.153846153846154,0.473684210526316
89,"aurignacian","v vv v_////_¥_¥_vvvvv_OO_|||||X_||||",36,2.6501990436544,1.89471101192744,0.222222222222222,0.457142857142857
90,"aurignacian","|| ||_vvvv_vvvvvvvv_v_W_|||||||||||||||_vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv_vvvvvvvvvvvvvvvvvvvv_⊞",95,1.34707107567539,0.934504219530428,0.0631578947368421,0.808510638297872
91,"aurignacian","v_vv_vvvvvv_XXXXXXXX/_XXXX_|XX |X X_v__>>>> <<< >>>> <<<< >>_> <<<<< >>>> <<<<<< >>>>",85,2.68307141034808,1.60741115150431,0.0941176470588235,0.535714285714286
92,"aurignacian","vvv_⊞_vvvvvv_vvv_¥_vv_vvvvvv_|||_v_v_v_v_v_XX",45,1.69280846116599,1.48653261260286,0.133333333333333,0.409090909090909
93,"aurignacian","Vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv_vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv_v_vvvvv_OO_⊞_XXXXX_\\\\ \\\\\_\ \\\ /",151,1.3158688684397,1.10050066728282,0.0596026490066225,0.846666666666667
94,"aurignacian","|||||_¤¤¤¤¤¤¤¤¤¤¤¤¤¤¤_/////_|||||_¤¤¤¤¤¤¤_||| ||||_||_| | || | | |_lllll | |_////_/// ¤¤¤¤_vvvvv_vvv_|||||_/////////////////_///////////////_OO_||||_°°°° °°°_°°°°°°°°_v°°°°°°°°°_Vv_",181,2.84033761957219,1.7046992419503,0.0552486187845304,0.638888888888889
95,"aurignacian","vvvvv_vvvv_vvvvv_¥_X_vvvvvvvvvvvvvv_v v vv v v_vv_X",51,1.35639985075731,1.31746626990779,0.0980392156862745,0.52
96,"aurignacian","vvvvv_°°°° °°°_°°°°°°°°_v°°°°°°°°°_Vv__/ / / / //_XXXXX__°°°°°°°°°_°°°°°°_°_°_¤¤¤¤¤¤_v v v vv vv_v v vv_vv_vv",109,2.47518492671529,1.72146226369608,0.073394495412844,0.5
97,"aurignacian","|_°°°°°_vvvvvvv_vv v _v_°°°° °°°_°°°°°°°°_v°°°°°°°°°_Vv__|||||||_| || |_/ / //",78,2.40491824878219,1.77528515473217,0.0897435897435897,0.519480519480519
98,"aurignacian","vvv_vvvv_vv_vvvv_||| /////_V_vvvvvvv__|||||||_¥_vvv_v_vvv_¥ v_vvvvV_>> _| | || | >",82,2.42316942699453,1.81949730445139,0.0975609756097561,0.45679012345679
99,"aurignacian","Vvvvvvvvvvvvv_vvvvvvvvvvvvv_vvvvvvv_vvvvvv_>>>>\\\ _>>>_ ^^^^_°°°°°°°°°°°°°_°°°°°°°°°°_°°°°°°°°°°°°_°°°°°°°°°°°°° _vv_vv_XXXXXYYY_X_XXXX_XVXXY_°°°_°°°°°°°_XXXX_>>>XXX_⊞_XXXXX__>>>> <<< >>>> <<<< >>_> <<<<< >>>> <<<<<< >>>>_vvv_¥_XXX",232,2.97497712926854,1.68961770338494,0.0560344827586207,0.653679653679654
100,"aurignacian","||__>>__|||||_|_||_||||_v v vv v v_||||_–XXXX_¤¤¤¤¤¤¤¤¤_vvvvvvvvvvvvv_////////////_¥_¥",86,2.86903793217707,1.89475071818484,0.116279069767442,0.588235294117647
1,"magdalenian","||l|_|l|⚹_X_| ||ll||_| |¥_||_l | ||_||||X_|_|| ||_vvv_⚹°_l||⚹_ll_|#_| || |_v||_|ll|||ll| |_|||X_|ll|X_vvvvvv_|||_||X_||l|_|||vv",127,2.38631249981091,1.79591158538281,0.078740157480315,0.285714285714286
2,"magdalenian","||X_vvv_l||⚹_|||_| |¥_|#_ll_| ||ll||_vvvvvv_|_|||||_⚹°_| || |_|| ||_|ll|X_l|l_|||X_||||X_||_Y||_l | ||_|l|⚹_||l|_|Y_| ||",120,2.42091020573383,1.83051480972407,0.0916666666666667,0.277310924369748
3,"magdalenian","l|l_||_l||⚹_Xl_|||_||||X_||X_|ll|||ll| |_v||_l | ||_ll_|| ||_| |¥_| ||_||l|_Y||_|||vv_|||||_vvv_|_| ||ll||_|Y_X_| || |_|||X",123,2.20458127762221,1.77170659968691,0.0731707317073171,0.286885245901639
4,"magdalenian","Y||_||||X_Xl_| ||_ll_l | ||_|l|⚹_| ||ll||_|ll|||ll| |_|ll|X_⚹°_lll| |l_l|l_|||X_| || |_||l|_vvv_||X_|||||_|_| |¥_v||_vvvvvv_|||_l||⚹",132,2.40147267510461,1.79415030115113,0.0757575757575758,0.282442748091603
5,"magdalenian","X_| ||ll||_|#_vvvvvv_| |¥_ll_||||X_|ll|||ll| |_l|l_|l|⚹_|||_v||_|ll|X_Y||_|| ||_||X_l | ||_||_| || |_|||vv_⚹°_vvv_lll| |l_||l|_|||X",131,2.44471984196468,1.83303337809512,0.083969465648855,0.284615384615385
6,"magdalenian","| ||ll||_||l|_X_|l|⚹_v||_l||⚹_|||_lll| |l_ll_|Y_l|l_|ll|X_||||X_|||X_vvv_||_⚹°_|_||l|_| |¥_|#_|| ||_| ||_Xl_vvvvvv",114,2.49251047296214,1.92195695268455,0.0964912280701754,0.256637168141593
7,"magdalenian","| |¥_||l|_||_| ||_|||_|l|⚹_l|l_vvvvvv_|Y_|| ||_|#_|||vv_|||X_|_||X_|ll|||ll| |_| ||ll||_|ll|X_⚹°_X_| || |_|||||_l | ||_Xl_||l|",126,2.35936433341101,1.85281624942746,0.0873015873015873,0.264
8,"magdalenian","v||_| |¥_Xl_||X_|||_|Y_||_lll| |l_|||||_Y||_| ||_||l|_l||⚹_| ||ll||_|| ||_|#_l|l_|||vv_|_|ll|X_X_|||X_vvvvvv_| || |_ll",118,2.35711175287789,1.82171293499191,0.0847457627118644,0.282051282051282
9,"magdalenian","||l|_|l|⚹_Xl_vvvvvv_||||X_| || |_X_| |¥_||l|_|||X_|||vv_|ll|||ll| |_|#_|ll|X_vvv_l | ||_⚹°_|| ||_l|l_|_||X_|Y_l||⚹_ll_|||||",123,2.48371889455429,1.91429427104367,0.0894308943089431,0.270491803278689
10,"magdalenian","|||||_|ll|||ll| |_X_l | ||_||l|_|||_Xl_Y||_||X_vvv_v||_||l|_| ||ll||_l|l_ll_⚹°_lll| |l_|#_|_|ll|X_||_|||vv_| ||_|l|⚹_||||X",122,2.30055913573823,1.88720141698995,0.0819672131147541,0.272727272727273
11,"magdalenian","||_|#_lll| |l_||X_|||vv_v||_| ||ll||_⚹°_|_|ll|||ll| |_|||X_ll_Xl_|| ||_|Y_l|l_Y||_||l|_|l|⚹_|ll|X_vvvvvv_l||⚹_||||X_l | ||_| || |",129,2.42869699860853,1.85235478823433,0.0775193798449612,0.265625
12,"magdalenian","Xl_|l|⚹_|#_|| ||_| ||ll||_l | ||_||X_v||_lll| |l_|||vv_|_vvvvvv_||l|_||_|ll|X_l|l_| |¥_|ll|||ll| |_X_|||X_|Y_l||⚹_| ||_vvv_Y||",126,2.45504358541132,1.85110183727646,0.0793650793650794,0.256
13,"magdalenian","||X_vvv_Xl_l|l_||l|_||||X_||_|_|ll|||ll| |_Y||_X_|||vv_| ||ll||_|||||_|||X_| ||_|ll|X_l | ||_⚹°_|||_vvvvvv_| |¥_| || |_|| ||_|l|⚹",129,2.34573615088881,1.76273666287608,0.0775193798449612,0.296875
14,"magdalenian","|||vv_| ||ll||_||l|_l|l_l||⚹_|l|⚹_|||_|||||_|Y_l | ||_|||X_vvvvvv_⚹°_Y||_X_vvv_|ll|||ll| |_|ll|X_|| ||_|#_||||X_||l|_| || |_||_v||",130,2.34664967065928,1.81776171469916,0.0769230769230769,0.302325581395349
15,"magdalenian","Y||_||l|_|| ||_|||_|ll|||ll| |_||l|_|||vv_|||X_|#_| |¥_||||X_vvvvvv_| ||_|_l | ||_l||⚹_|l|⚹_||_l|l_lll| |l_|Y_v||_||X_Xl_| ||ll||",129,2.32874267563441,1.84692316942588,0.0775193798449612,0.2734375
16,"magdalenian","||X_Xl_||l|_|||_l||⚹_| || |_⚹°_||l|_| ||_|#_X_|| ||_vvvvvv_|||X_l|l_ll_|||vv_|_|l|⚹_l | ||_vvv_| |¥_||_lll| |l_Y||",114,2.5150430473936,1.92741614569468,0.0964912280701754,0.247787610619469
17,"magdalenian","| ||ll||_| |¥_|||X_lll| |l_⚹°_vvvvvv_||_|#_vvv_|||vv_v||_l | ||_X_| || |_||||X_Y||_||X_|| ||_l|l_|||||_l||⚹_|||_||l|_|ll|X_||l|",127,2.39235274089339,1.8530154282119,0.0866141732283465,0.301587301587302
18,"magdalenian","vvvvvv_| ||ll||_||||X_Xl_| ||_|l|⚹_||l|_Y||_| || |_|ll|X_vvv_v||_|| ||_|||vv_||X_l|l_|||||_|#_||l|_| |¥_|ll|||ll| |_l||⚹_|||X_||_|Y",131,2.33049700815641,1.80186026659175,0.0763358778625954,0.292307692307692
19,"magdalenian","|ll|||ll| |_ll_|l|⚹_||||X_l||⚹_vvv_| || |_|ll|X_||_v||_|#_lll| |l_|||X_⚹°_||l|_vvvvvv_l | ||_|Y_Y||_| ||ll||_l|l_|||_|||||_| |¥_|| ||",133,2.41759835434642,1.89350364506784,0.0827067669172932,0.287878787878788
20,"magdalenian","|Y_|ll|||ll| |_lll| |l_||X_|||||_ll_| |¥_l|l_|ll|X_Y||_|_vvvvvv_|l|⚹_||_|#_| ||ll||_||l|_|| ||_X_|||_|||X_|||vv_l||⚹_||l|_⚹°",124,2.39922071251985,1.87642411708456,0.0887096774193548,0.284552845528455
21,"magdalenian","||l|_|ll|X_||X_|l|⚹_|_| |¥_vvv_l||⚹_l | ||_| ||ll||_|||_l|l_lll| |l_Xl_||l|_||||X_|| ||_X_|#_|||vv_|||||_| ||_| || |_Y||_⚹°",123,2.36513788510578,1.86581461662371,0.0894308943089431,0.245901639344262
22,"magdalenian","||||X_⚹°_l||⚹_| ||ll||_|| ||_|||X_|Y_|#_| |¥_v||_Xl_l|l_vvv_| || |_l | ||_|||_||_| ||_Y||_|||vv_vvvvvv_ll_||l|_||l|_|||||",121,2.38101893175095,1.86496760540615,0.0909090909090909,0.3
23,"magdalenian","v||_|ll|||ll| |_|Y_|| ||_| |¥_⚹°_||l|_|l|⚹_l|l_|_l | ||_||_vvvvvv_| || |_|||vv_X_lll| |l_| ||_Y||_|||||_||X_l||⚹_| ||ll||_||l|_|||X",131,2.34213042996431,1.81146681388079,0.0763358778625954,0.269230769230769
24,"magdalenian","|||||_Y||_| ||ll||_vvvvvv_|_||X_||||X_|||vv_|||X_| |¥_Xl_X_|#_||_| ||_l|l_v||_|Y_⚹°_|ll|||ll| |_l||⚹_|| ||_l | ||_|ll|X_||l|",124,2.40978192163514,1.93102375055201,0.0887096774193548,0.284552845528455
25,"magdalenian","| || |_| |¥_v||_l | ||_|ll|X_|||||_||_⚹°_|l|⚹_vvvvvv_lll| |l_|ll|||ll| |_|_|||vv_||l|_l|l_|#_| ||_|Y_|||X_ll_|| ||_|||_l||⚹_||l|",128,2.35682689048234,1.89382090353241,0.0859375,0.267716535433071
26,"magdalenian","|ll|X_l | ||_Y||_|||||_|||vv_| ||ll||_Xl_|ll|||ll| |_|l|⚹_vvvvvv_|#_l||⚹_||l|_| ||_lll| |l_||_l|l_||X_| |¥_||l|_|||_⚹°_ll_||||X_|",129,2.38310556246755,1.86429202629394,0.0852713178294574,0.28125
27,"magdalenian","X_||l|_|| ||_| ||_| ||ll||_| |¥_||l|_||_| || |_||X_l|l_Y||_v||_vvvvvv_l | ||_Xl_|||vv_lll| |l_|ll|||ll| |_l||⚹_|||||_ll_|||X_⚹°_|l|⚹",132,2.36214339745375,1.86237484158693,0.0757575757575758,0.274809160305344
28,"magdalenian","|||||_| ||ll||_vvvvvv_||||X_| || |_X_|| ||_Y||_|ll|X_|l|⚹_lll| |l_|_⚹°_l|l_|Y_Xl_l||⚹_l | ||_|ll|||ll| |_v||_ll_| ||_|#_|||_vvv",127,2.44883476967829,1.89475022090307,0.078740157480315,0.277777777777778
29,"magdalenian","|||X_|Y_||||X_||l|_v||_| ||_|l|⚹_| ||ll||_vvv_|||vv_| || |_Xl_|ll|X_lll| |l_|ll|||ll| |_|||||_||l|_||X_|||_l|l_| |¥_||_|_Y||_l | ||",131,2.20595381631241,1.79673604422226,0.0687022900763359,0.269230769230769
30,"magdalenian","l | ||_|ll|X_l|l_|||||_|||vv_| ||ll||_X_|||X_||X_Xl_||l|_|| ||_vvvvvv_⚹°_v||_| ||_||||X_| |¥_lll| |l_ll_Y||_|_l||⚹_|Y_||",120,2.42228601367222,1.92454720522348,0.0833333333333333,0.285714285714286
31,"magdalenian","||||X_|||vv_l||⚹_|||X_| ||_|ll|||ll| |_||l|_|ll|X_| |¥_vvv_||X_lll| |l_| ||ll||_|||||_X_|||_vvvvvv_||l|_v||_Y||_Xl_|Y_|| ||_||_|#",129,2.32524558277886,1.80185168086571,0.0775193798449612,0.3203125
32,"magdalenian","| ||ll||_Xl_vvvvvv_X_|l|⚹_|ll|X_vvv_||_l||⚹_v||_||X_⚹°_|||||_l | ||_|| ||_ll_|_|Y_lll| |l_|||X_||||X_| |¥_|#_|||vv_l|l",118,2.52756878185652,1.96840236360373,0.0932203389830508,0.282051282051282
33,"magdalenian","v||_|||_l|l_|Y_||l|_|_|| ||_|l|⚹_|||vv_|||||_||_Y||_|ll|||ll| |_|||X_lll| |l_X_||X_vvvvvv_||||X_vvv_l||⚹_|#_Xl_||l|_⚹°",118,2.38091178002125,1.85207561102193,0.0847457627118644,0.307692307692308
34,"magdalenian","l||⚹_| || |_|||vv_|||X_X_v||_l|l_|| ||_|||_||||X_| |¥_Y||_||l|_||_||X_ll_|Y_|||||_vvvvvv_|l|⚹_| ||ll||_⚹°_||l|_| ||_|ll|X",121,2.33022542126411,1.79195814510589,0.0826446280991736,0.291666666666667
35,"magdalenian","|_||_||X_vvvvvv_| |¥_Xl_|#_|ll|X_|||||_| ||ll||_lll| |l_|||_X_ll_| ||_|Y_||l|_l||⚹_l|l_||l|_| || |_v||_|l|⚹_Y||_vvv",115,2.42520114393238,1.8958018681265,0.0869565217391304,0.254385964912281
36,"magdalenian","vvv_|||X_|ll|X_|l|⚹_l | ||_||l|_⚹°_||_|||_|#_|| ||_| || |_|||||_| |¥_l|l_||l|_|ll|||ll| |_v||_l||⚹_|_||X_|Y_| ||_|||vv_ll",121,2.31204582671684,1.84072129647475,0.0909090909090909,0.25
37,"magdalenian","v||_vvv_ll_|| ||_| ||ll||_|||X_⚹°_|#_||l|_| ||_vvvvvv_|_|ll|X_||_l | ||_lll| |l_| |¥_l|l_Y||_|l|⚹_| || |_Xl_|Y_||l|_X",117,2.5339679310446,1.93216438735632,0.094017094017094,0.224137931034483
38,"magdalenian","X_|||vv_l||⚹_||X_|| ||_vvv_Xl_|#_v||_||l|_|ll|||ll| |_vvvvvv_|||_||l|_l | ||_|l|⚹_ll_|ll|X_||_| ||ll||_lll| |l_|||X_| |¥_|||||_l|l",130,2.33283591918193,1.74024135175828,0.0692307692307692,0.294573643410853
39,"magdalenian","|||_l||⚹_|_l|l_|||||_||||X_|#_|l|⚹_||X_|Y_| ||_ll_⚹°_||l|_||l|_| || |_Y||_|ll|X_l | ||_|ll|||ll| |_lll| |l_X_vvvvvv_Xl_vvv",122,2.46175529782702,1.90525463157607,0.0819672131147541,0.264462809917355
40,"magdalenian","|||||_l||⚹_l | ||_v||_||X_Y||_ll_|Y_⚹°_| || |_||l|_vvv_Xl_|#_|ll|||ll| |_|l|⚹_|| ||_||l|_lll| |l_||||X_|||_l|l_X_|||X_|",119,2.34122374993735,1.85043350051028,0.0840336134453782,0.254237288135593
41,"magdalenian","|||vv_| ||_| |¥_|#_||_l | ||_|||_|||||_|| ||_|ll|X_Y||_|Y_X_||||X_|l|⚹_| || |_l||⚹_vvv_⚹°_||X_v||_||l|_||l|_|ll|||ll| |_Xl",122,2.35689395297897,1.88909813525918,0.0901639344262295,0.256198347107438
42,"magdalenian","|||X_|||vv_|#_|ll|||ll| |_|l|⚹_||l|_| ||ll||_||||X_X_⚹°_||_||l|_|||||_l | ||_vvv_Xl_lll| |l_l|l_l||⚹_| ||_|||_|Y_||X_ll_|ll|X",125,2.31984389067962,1.81692008391605,0.08,0.274193548387097
43,"magdalenian","|||X_||l|_vvvvvv_|_X_||X_|Y_l||⚹_| || |_||||X_vvv_|ll|X_lll| |l_|#_v||_|||vv_|ll|||ll| |_||_ll_| ||_l | ||_|l|⚹_|||||_|||_Xl",124,2.35362612568708,1.77051973063258,0.0725806451612903,0.300813008130081
44,"magdalenian","|ll|||ll| |_|||||_||l|_|||_Xl_||X_Y||_| ||_|ll|X_⚹°_|||vv_X_vvvvvv_l | ||_||||X_v||_| ||ll||_| |¥_|| ||_|_|#_||_vvv_||l|_|Y",123,2.37492055598277,1.87035806904846,0.0894308943089431,0.30327868852459
45,"magdalenian","ll_||||X_|||||_vvvvvv_|ll|||ll| |_|_|l|⚹_v||_||l|_|||_Y||_⚹°_X_| ||ll||_||X_|#_||_||l|_l|l_| ||_| |¥_l||⚹_lll| |l_Xl_l | ||",123,2.39536455864938,1.93668538636307,0.0894308943089431,0.270491803278689
46,"magdalenian","||X_|||||_vvv_||||X_l | ||_||l|_|l|⚹_v||_|ll|X_Xl_|||vv_l|l_vvvvvv_|||X_lll| |l_||l|_|_ll_| ||_|| ||_|||_|Y_X_⚹°_|ll|||ll| |",124,2.35444948069419,1.79204846361573,0.0725806451612903,0.300813008130081
47,"magdalenian","||l|_l | ||_|_|ll|X_lll| |l_v||_Xl_|ll|||ll| |_ll_|l|⚹_vvvvvv_|||X_||X_| |¥_l|l_vvv_| ||ll||_||l|_||_|||_l||⚹_|Y_Y||_|| ||_X",124,2.39031974630955,1.82431003200948,0.0725806451612903,0.260162601626016
48,"magdalenian","Y||_| || |_Xl_|||_vvv_||X_| ||ll||_|ll|X_||l|_⚹°_|| ||_||_| |¥_|_X_|||||_|ll|||ll| |_| ||_|||X_||||X_lll| |l_|Y_|#_ll_l | ||",124,2.31893171771489,1.79721113043164,0.0887096774193548,0.268292682926829
49,"magdalenian","||l|_vvv_|| ||_|ll|||ll| |_| || |_|||vv_l||⚹_v||_vvvvvv_|||X_||X_|#_|||||_||l|_||||X_||_⚹°_Xl_| ||_lll| |l_|||_l|l_|_X_ll",121,2.31603686850143,1.77588658694116,0.0743801652892562,0.316666666666667
50,"magdalenian","|| ||_|||X_||l|_| |¥_|_l||⚹_Xl_| ||_| || |_ll_|ll|X_|||||_|||vv_X_lll| |l_vvvvvv_|||_||l|_|l|⚹_Y||_||||X_l | ||_||_l|l_|#",121,2.34346220640186,1.79580509997717,0.0826446280991736,0.275
51,"magdalenian","|#_| ||_|||X_|ll|||ll| |_Xl_||l|_| || |_v||_X_l | ||_|Y_||l|_l|l_vvvvvv_|| ||_l||⚹_||_|l|⚹_lll| |l_vvv_Y||_|_⚹°_|ll|X_| |¥",122,2.53137646978475,1.92973715149387,0.0901639344262295,0.223140495867769
52,"magdalenian","||l|_ll_lll| |l_l | ||_|||X_|Y_|ll|||ll| |_Y||_l|l_l||⚹_|ll|X_|||||_|#_|||_|l|⚹_||X_||||X_|||vv_⚹°_vvv_v||_| |¥_||l|_|_Xl",121,2.41025671279304,1.95013529915994,0.0909090909090909,0.258333333333333
53,"magdalenian","ll_l|l_⚹°_| ||ll||_|||X_Y||_|||vv_||X_|ll|||ll| |_|||||_| || |_|l|⚹_||_Xl_|||_||l|_| |¥_v||_lll| |l_||l|_l | ||_|#_||||X_|Y_l||⚹",128,2.29873113663502,1.87091583951573,0.0859375,0.259842519685039
54,"magdalenian","|#_||l|_v||_|ll|||ll| |_Xl_Y||_l||⚹_| ||_ll_|l|⚹_l | ||_lll| |l_||l|_||X_|| ||_|_vvvvvv_⚹°_|ll|X_|||_| ||ll||_X_|Y_|||X_vvv",123,2.47173592986226,1.8499012065191,0.0813008130081301,0.262295081967213
55,"magdalenian","| ||_|||_|ll|||ll| |_|||X_|l|⚹_Y||_| || |_|#_| ||ll||_||X_||l|_⚹°_| |¥_|_ll_vvv_vvvvvv_X_|||vv_lll| |l_|| ||_l|l_|ll|X_||_Xl",124,2.4726898306068,1.89378948784121,0.0887096774193548,0.268292682926829
56,"magdalenian","X_| || |_⚹°_|||_l||⚹_||l|_v||_|||X_ll_||||X_|#_| |¥_||l|_l | ||_|Y_||X_|ll|X_vvv_|||||_|_|||vv_||_|| ||_Y||_|l|⚹",112,2.35452967087573,1.88159607644135,0.0982142857142857,0.261261261261261
57,"magdalenian","||l|_|ll|X_ll_l||⚹_vvv_|Y_X_lll| |l_|||||_|ll|||ll| |_|_|||vv_|l|⚹_||||X_Y||_vvvvvv_|#_||l|_l | ||_l|l_⚹°_|||X_|||_||_| |¥",122,2.46793659170311,1.91667775238231,0.0901639344262295,0.289256198347107
58,"magdalenian","lll| |l_|#_l | ||_||l|_||X_l||⚹_|| ||_|||X_||l|_|||||_⚹°_v||_|||_||_| || |_|ll|X_Xl_| ||ll||_||||X_|Y_vvvvvv_| ||_|l|⚹_|||vv_ll",127,2.34294537244746,1.80096792599651,0.078740157480315,0.293650793650794
59,"magdalenian","l||⚹_|||_||l|_| ||ll||_| ||_||X_vvvvvv_⚹°_|||X_|ll|X_l|l_Y||_|||||_||_||l|_|||vv_|l|⚹_Xl_| |¥_v||_|Y_|#_l | ||_| || |_|",119,2.40768220667462,1.91341779546723,0.092436974789916,0.254237288135593
60,"magdalenian","||||X_|||_vvvvvv_| |¥_X_|_l|l_|l|⚹_|Y_||l|_ll_| ||ll||_|||vv_Y||_||_| || |_| ||_lll| |l_|||||_||l|_|||X_l | ||_⚹°_Xl_|ll|||ll| |",128,2.35123480075691,1.8479622002046,0.078125,0.283464566929134
61,"magdalenian","ll_Y||_||||X_||l|_|ll|X_|l|⚹_|Y_⚹°_|ll|||ll| |_vvv_|||vv_|||X_l||⚹_Xl_||_vvvvvv_X_||X_| ||_l|l_lll| |l_| ||ll||_v||_|_|||||",123,2.39734729500798,1.80263518904888,0.0731707317073171,0.30327868852459
62,"magdalenian","|Y_| || |_ll_|| ||_l | ||_|#_|||X_vvvvvv_l||⚹_||X_||||X_Xl_| |¥_|||vv_| ||_||_Y||_v||_|_||l|_l|l_X_|l|⚹_|ll|X_|||",113,2.41330956610753,1.90874993123527,0.0884955752212389,0.25
