"id","file_id","text_raw","label","text","translation","glossing","segmentation","phonological","morphomic","comment","footnote","corpus_id","filename","language_name_wals","language_name_glotto","iso639_3","year_composed","year_published","mode","genre_broad","genre_narrow","writing_system","special_characters","short_description","source","copyright_short","copyright_long","sample_type","comments","num.char","huni.chars","hrate.chars","ttr.chars","rm.chars"
7983,3,"66005003	Na nd mounmotrhu mrokfot inji wanyhato duka memoya nhai wom hefenr tohyuk frohrn o bbinysoft tohyuk frohrn o yiro Maringour tohyuk frohrn nd skrorkfot yak nyusakuhato yiro mrokfom htikfot .","66005003","Na nd mounmotrhu mrokfot inji wanyhato duka memoya nhai wom hefenr tohyuk frohrn o bbinysoft tohyuk frohrn o yiro Maringour tohyuk frohrn nd skrorkfot yak nyusakuhato yiro mrokfom htikfot .",NA,NA,NA,NA,NA,NA,NA,3,"amp_nfi_1.txt","Alamblak","Alamblak","amp",NA,2004,"written","non-fiction","religion","Latn",NA,"Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.","http://pngscriptures.org/amp/copyright.htm","© Wycliffe Bible Translators, Inc. 2003 2004","Print publisher: The Bible League<br>Electronic publisher: PNG Bible Translation Association<br>Translation by:<br>Wycliffe Bible Translators<br>This translation is made available to you under the terms of the Creative Commons Attribution-Noncommercial-No Derivative Works license. In addition, you have permission to port the text to different file formats, as long as you don't change any of the text or punctuation of the Bible.<br>Pictures included with Scriptures and other documents on this site are licensed just for use with those Scriptures and documents. For other uses, please contact the respective copyright owners.<br>You may share, copy, distribute, transmit, and extract portions or quotations from this work, provided that:<br>You include the above copyright information and that you make it clear that the work came from http://pngscriptures.org/.<br>You do not sell this work for a profit.<br>You do not make any derivative works that change any of the actual words or punctuation of the Scriptures.<br>Permissions beyond the scope of this license may be available if you contact us with your request. If you want to revise a translation, use a translation in an adaptation, or use a translation commercially, we will relay your request to the appropriate copyright owner.","whole","The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.",189,3.97508639253972,2.42150147076182,0.121693121693122,0.00531914893617021
20443,5,"42020029	Setxi itaritxiakori aua mitxi ĩkorapokoriti . Apia kiomanetakari ĩtaniriuata . Meenetipanika ipina .","42020029","Setxi itaritxiakori aua mitxi ĩkorapokoriti . Apia kiomanetakari ĩtaniriuata . Meenetipanika ipina .",NA,NA,NA,NA,NA,NA,NA,5,"apu_nfi_1.txt","Apurinã","Apurinã","apu",NA,2004,"written","non-fiction","religion","Latn",NA,"Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.","http://www.scriptureearth.org/data/apu","© Wycliffe Bible Translators 2010","Atribuição-Uso Não-Comercial-Vedada a Criação de Obras Derivadas 3.0<br>Você pode: — copiar, distribuir, exibir e executar a obra SOB AS SEGUINTES CONDIÇÕES:<br>ATRIBUIÇÃO — Você deve dar crédito ao autor original, da forma especificada pelo autor ou licenciante.<br>USO NÃO-COMERCIAL — Você não pode utilizar esta obra com finalidades comerciais.<br>VEDADA A CRIAÇÃO DE OBRAS DERIVADAS — Você não pode alterar, transformar ou criar outra obra com base nesta.","whole","The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.",100,3.69816488559457,2.45468100708755,0.18,0.0101010101010101
36762,6,"13024005	وَٱنْقَسَمُوا بِٱلْقُرْعَةِ ، هَؤُلَاءِ مَعَ هَؤُلَاءِ ، لِأَنَّ رُؤَسَاءَ ٱلْقُدْسِ وَرُؤَسَاءَ بَيْتِ ٱللهِ كَانُوا مِنْ بَنِي أَلِعَازَارَ وَمِنْ بَنِي إِيثَامَارَ .","13024005","وَٱنْقَسَمُوا بِٱلْقُرْعَةِ ، هَؤُلَاءِ مَعَ هَؤُلَاءِ ، لِأَنَّ رُؤَسَاءَ ٱلْقُدْسِ وَرُؤَسَاءَ بَيْتِ ٱللهِ كَانُوا مِنْ بَنِي أَلِعَازَارَ وَمِنْ بَنِي إِيثَامَارَ .",NA,NA,NA,NA,NA,NA,NA,6,"arz_nfi_1.txt","Arabic (Egyptian)","Egyptian Arabic","arz",NA,NA,"written","non-fiction","religion","Arab",NA,"Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.","http://www.bible.is/ARZVDV/Mark/1","© The Bible Society of Egypt","Old Testament Copyrights: This Bible text is brought to you by The Bible Society of Egypt<br>New Testament Copyrights: This Bible text is brought to you by The Bible Society of Egypt","whole","The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.",168,4.27255294291113,2.66455973432313,0.18452380952381,0.00598802395209581
37485,6,"14026011	وَكَانَ لِعُزِّيَّا جَيْشٌ مِنَ ٱلْمُقَاتِلِينَ يَخْرُجُونَ لِلْحَرْبِ أَحْزَابًا حَسَبَ عَدَدِ إِحْصَائِهِمْ عَنْ يَدِ يَعِيئِيلَ ٱلْكَاتِبِ وَمَعَسِيَا ٱلْعَرِيفِ تَحْتَ يَدِ حَنَنْيَّا وَاحِدٍ مِنْ رُؤَسَاءِ ٱلْمَلِكِ .","14026011","وَكَانَ لِعُزِّيَّا جَيْشٌ مِنَ ٱلْمُقَاتِلِينَ يَخْرُجُونَ لِلْحَرْبِ أَحْزَابًا حَسَبَ عَدَدِ إِحْصَائِهِمْ عَنْ يَدِ يَعِيئِيلَ ٱلْكَاتِبِ وَمَعَسِيَا ٱلْعَرِيفِ تَحْتَ يَدِ حَنَنْيَّا وَاحِدٍ مِنْ رُؤَسَاءِ ٱلْمَلِكِ .",NA,NA,NA,NA,NA,NA,NA,6,"arz_nfi_1.txt","Arabic (Egyptian)","Egyptian Arabic","arz",NA,NA,"written","non-fiction","religion","Arab",NA,"Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.","http://www.bible.is/ARZVDV/Mark/1","© The Bible Society of Egypt","Old Testament Copyrights: This Bible text is brought to you by The Bible Society of Egypt<br>New Testament Copyrights: This Bible text is brought to you by The Bible Society of Egypt","whole","The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.",222,4.3560505198979,2.95968227967209,0.171171171171171,0
78205,12,"46014029	Profeta bezala mintzo direnei dagokienez , mintza daitezela bi edo hiru , eta gainerakoek eman dezatela beren iritzia .","46014029","Profeta bezala mintzo direnei dagokienez , mintza daitezela bi edo hiru , eta gainerakoek eman dezatela beren iritzia .",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_1.txt","Basque","Basque","eus",NA,NA,"written","non-fiction","religion","Latn",NA,"Text of the Parallel Bible Corpus: Mayer, Thomas & Michael Cysouw. 2014. Creating a Massively Parallel Bible Corpus. Proceedings of the International Conference on Language Resources and Evaluation (LREC), Reykjavik, 3158-3163.","https://www.bible.com/de/bible/56/gen.1.eab","© Bible Society","This is the translation of the Bible in Basque language, Euskera, sponsored by the Bible Society. The translation was carried out by an interconfessional team of biblical scholars under the rules of Bible translations cooperation signed by the United Bible Societies and the Catholic Church. It is a medium-high level translation in Basque Batua, standardized language for the Academy of the Basque Language. This Bible is published in interconfessional issue with Deuterocanonical books of the Old and New Testaments.","whole","The first two digits of the identifier refer to the book, the next three digits to the chapter, and the last three digits to the verse. See Mayer & Cysouw (2014) for a list of book identifiers.",119,3.85640518709163,2.56361881746859,0.176470588235294,0
82362,14,"Esan behar diozu iruditzen zaizula onean Henryrekin geratzea dela.",NA,"Esan behar diozu iruditzen zaizula onean Henryrekin geratzea dela.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_100.txt","Basque","Basque","eus",NA,2015,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,66,3.95578091584384,2.71196309802661,0.318181818181818,0
84588,16,"Ez duzu zure ""jabetza"" gisa ikusten.",NA,"Ez duzu zure ""jabetza"" gisa ikusten.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_102.txt","Basque","Basque","eus",NA,2015,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,36,3.91660790480999,2.78019395241901,0.5,0
90550,23,"- Iruditzen zaizu?",NA,"- Iruditzen zaizu?",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_109.txt","Basque","Basque","eus",NA,2015,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,18,3.57243125132212,2.38153613803971,0.722222222222222,0
91309,23,"Atsebatuta zegoen.",NA,"Atsebatuta zegoen.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_109.txt","Basque","Basque","eus",NA,2015,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,18,3.53049305675748,2.44487246912839,0.722222222222222,0
97841,32,"Eta hamar bat ofizialen bizitza salbatu zuen, besteak beste, nire alabarena.",NA,"Eta hamar bat ofizialen bizitza salbatu zuen, besteak beste, nire alabarena.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_117.txt","Basque","Basque","eus",NA,2014,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,76,3.8503110624661,2.61858701738694,0.263157894736842,0
122619,55,"-Amesgaiztoak izango ditut!",NA,"-Amesgaiztoak izango ditut!",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_138.txt","Basque","Basque","eus",NA,2014,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,27,3.93027037229345,2.64112836388051,0.62962962962963,0
123312,55,"Gainera, dibortziatuta nagoenez... sentimendu kontraesankorrak ditu.",NA,"Gainera, dibortziatuta nagoenez... sentimendu kontraesankorrak ditu.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_138.txt","Basque","Basque","eus",NA,2014,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,68,3.97327727664949,2.66699193424514,0.279411764705882,0.0447761194029851
128504,61,"Ez nago harrotuta, konbentzituta baizik.",NA,"Ez nago harrotuta, konbentzituta baizik.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_143.txt","Basque","Basque","eus",NA,2014,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,40,3.86595732094918,2.55969241787681,0.425,0.0256410256410256
137860,67,"Ez dago gainazalik?",NA,"Ez dago gainazalik?",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_149.txt","Basque","Basque","eus",NA,2014,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,19,3.40582225028569,2.32939238101712,0.631578947368421,0
169022,95,"Nire errezeta pertsonala da.",NA,"Nire errezeta pertsonala da.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_174.txt","Basque","Basque","eus",NA,2013,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,28,3.58005035146474,2.54459254851183,0.535714285714286,0.037037037037037
179562,106,"Bikaina da.",NA,"Bikaina da.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_184.txt","Basque","Basque","eus",NA,2013,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,11,2.84535093662244,1.9113533797671,0.727272727272727,0
229609,161,"Poza iritsi da, eta ni bozkarioz gainezka nago",NA,"Poza iritsi da, eta ni bozkarioz gainezka nago",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_233.txt","Basque","Basque","eus",NA,2011,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,46,3.66339605572447,2.44023350058529,0.347826086956522,0
238985,177,"Zure metodoei begirune handia badiet ere, Dalrymple jauna oker zaude, ni sendagile arrunt bat naiz.",NA,"Zure metodoei begirune handia badiet ere, Dalrymple jauna oker zaude, ni sendagile arrunt bat naiz.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_248.txt","Basque","Basque","eus",NA,2011,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,99,4.08490379312785,2.8596918755061,0.252525252525253,0.0102040816326531
254956,192,"-Baduzu Goerten berririk?",NA,"-Baduzu Goerten berririk?",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_261.txt","Basque","Basque","eus",NA,2010,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,25,3.89366068968819,2.64298181964949,0.68,0.0416666666666667
276500,218,"Daukadan botereagatik, senar-emazte izendatzen zaituztet.",NA,"Daukadan botereagatik, senar-emazte izendatzen zaituztet.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_285.txt","Basque","Basque","eus",NA,2005,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,57,3.85841040988432,2.68085912893058,0.350877192982456,0
309901,253,"Baina ezdeus batekin ezkondu zinen.",NA,"Baina ezdeus batekin ezkondu zinen.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_316.txt","Basque","Basque","eus",NA,2000,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,35,3.65831320393457,2.44452016112699,0.428571428571429,0
311493,255,"Gaur ikusiitakoa ondo aztertuta, eskulanari % 20 arintzea ez liteke asko.",NA,"Gaur ikusiitakoa ondo aztertuta, eskulanari % 20 arintzea ez liteke asko.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_318.txt","Basque","Basque","eus",NA,1999,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,73,3.93171236858337,2.74584499678774,0.273972602739726,0.0138888888888889
311819,256,"5 dolarretan denak!",NA,"5 dolarretan denak!",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_319.txt","Basque","Basque","eus",NA,1999,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,19,3.47135448701393,2.27146979079726,0.631578947368421,0.0555555555555556
324338,269,"Ez omen duzue susmagarririk.",NA,"Ez omen duzue susmagarririk.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_330.txt","Basque","Basque","eus",NA,1995,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,28,3.86933126111152,2.6119765633967,0.571428571428571,0.037037037037037
345705,298,"Horregatik hartu dut nire aitaren Continental autoa.",NA,"Horregatik hartu dut nire aitaren Continental autoa.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_357.txt","Basque","Basque","eus",NA,1990,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,52,3.70925125917313,2.55488313098969,0.326923076923077,0.0196078431372549
356182,314,"Screw Magazinek dioenez...",NA,"Screw Magazinek dioenez...",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_371.txt","Basque","Basque","eus",NA,1984,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,26,3.82525173728865,2.55690495822646,0.615384615384615,0.08
393591,361,"Ez duzu sinistuko baina berak asko maite zuen zure ama.",NA,"Ez duzu sinistuko baina berak asko maite zuen zure ama.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_413.txt","Basque","Basque","eus",NA,1965,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,55,3.81672130537355,2.54123229009107,0.309090909090909,0
410735,381,"Moundsvilleko matrikuladun kotxea darabilzu?",NA,"Moundsvilleko matrikuladun kotxea darabilzu?",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_431.txt","Basque","Basque","eus",NA,1955,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,44,4.10979348260879,2.75507652226765,0.454545454545455,0.0232558139534884
431809,412,"Oso haserre nengoen.",NA,"Oso haserre nengoen.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_46.txt","Basque","Basque","eus",NA,2015,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,20,3.28418371977919,2.18428887078065,0.55,0.0526315789473684
458445,439,"Gehiegi da niretzat.",NA,"Gehiegi da niretzat.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_484.txt","Basque","Basque","eus",NA,2013,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,20,3.54643934467102,2.43852175943987,0.65,0
458823,439,"Ez al ginateke denak hobeto... egongo denek horrelako gauzei buruz gezurrik esango ez bagenu,... eta egia esango bagenu?",NA,"Ez al ginateke denak hobeto... egongo denek horrelako gauzei buruz gezurrik esango ez bagenu,... eta egia esango bagenu?",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_484.txt","Basque","Basque","eus",NA,2013,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,120,3.96647289318749,2.48931014033597,0.175,0.0504201680672269
471777,456,"Haiek zainduko zaituztete.",NA,"Haiek zainduko zaituztete.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_5.txt","Basque","Basque","eus",NA,2016,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,26,3.55526904464812,2.22246659439621,0.5,0
568423,578,"Garaitua izan zara.",NA,"Garaitua izan zara.",NA,NA,NA,NA,NA,NA,NA,11,"eus_nfi_609.txt","Basque","Basque","eus",NA,1980,"written","non-fiction","prepared_speeches","Latn",NA,"OpenSubtitles2018","https://object.pouta.csc.fi/OPUS-OpenSubtitles/v2018/raw/eu.zip","http://www.opensubtitles.org/","http://www.opensubtitles.org/ P. Lison and J. Tiedemann, 2016, OpenSubtitles2016: Extracting Large Parallel Corpora from Movie and TV Subtitles. In Proceedings of the 10th International Conference on Language Resources and Evaluation (LREC 2016)","whole",NA,19,3.01057093426848,2.02546324255572,0.526315789473684,0
