artifact_id,cdli_comments,designation,artifact_type,period,provenience,written_in,archive,composite_no,seal_no,composites,seals,museum_no,accession_no,condition_description,artifact_preservation,period_comments,provenience_comments,artifact_type_comments,is_provenience_uncertain,is_period_uncertain,is_artifact_type_uncertain,is_school_text,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,artifact_comments,seal_information,collections,dates,alternative_years,genres,languages,materials,publications_key,publications_type,publications_exact_ref,publications_comment,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
14,,"ATU 3, pl. 036, W 12139",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16773,,,,,,,0,0,0,0,76,15,51,,,W 12139,"Oe XVI,4","+19.80 m, über der Tempelmauer von IVa, südwestlich vom Labyrinth",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Lexical,undetermined,clay,Englund1993ATU3; Englund1998OBO160/1; sec23; sec24,primary; history; history; history,"pl. 36, W 12139; p. 173 fig. 63; ; ","76x51x15 - Swine 1-58 mit Kolophon - Oe XVI,4, +19.80 m, über der Tempelmauer von IVa, südwestlich vom Labyrinth - veröffentlicht in: UVB 6 - Tafel gedreht um die vertikale Achse.; ; ; ",DCCLT; ARMEP,P000014; P000014,"""Archaic Pigs (witness) Text category: 06.01; Text commentary: 01-58 KOL; Foreign ID: L$U A""",0,0,,,0,0,0,0,,
456,,"ATU 3, pl. 036, W 20497",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,IM 134420,,,,,,,0,0,0,0,38,20,36,,,W 20497,"Nd XVI,5",Zerstörungsschutt von Uruk IV,,,,,"National Museum of Iraq, Baghdad, Iraq",,,Lexical,undetermined,clay,Englund1993ATU3,primary,"pl. 36, W 20497","38x36x20 - Swine ?-?.2,A1,25,?.18,A2,32 - Nd XVI,5, Zerstörungsschutt von Uruk IV.",DCCLT; ARMEP,P000456; P000456,"""witness Archaic Pigs Text category: 06.02; Text commentary: ?-?.2,A1,25,?.18,A2,32; Foreign ID: L$U B""",0,0,,,0,0,0,0,,
21,,"ATU 3, pl. 080, W 13948",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16972,,,,,,,0,0,0,0,42,20,43,,,W 13948,"Pc XVII,4","+ca.17.20 m, beim Fundort der Löwenjagdstele",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Vocabularies,undetermined,clay,Englund1993ATU3,primary,"pl. 80, W 13948","42x43x20 - Vocabulary 1 - Pc XVII,4, +ca. 17.20 m, beim Fundort der Löwenjagdstele.",DCCLT; ARMEP,P000021; P000021,"""Archaic Vocabulary (witness) Text category: 15-01; Foreign ID: LVO 1""",0,0,,,0,0,0,0,,
23,,"ATU 3, pl. 080, W 14264",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16759,,,,,,,0,0,0,0,62,17,57,,,W 14264,"Pb XVII,3","+18.00 m, Schutt über Riemchen unter neubabylonischen Häusern",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Vocabularies,undetermined,clay,Englund1993ATU3,primary,"pl. 80, W 14264","62x57x17 - Vocabulary 2 - Pb XVII,3, +18.00 m, Schutt über Riemchen unter neubabylonischen Häusern.",DCCLT; ARMEP,P000023; P000023,"""Archaic Vocabulary (witness) Text category: 15-02; Foreign ID: LVO 2""",0,0,,,0,0,0,0,,
25,,"ATU 3, pl. 080, W 14337,a+",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16912,,,,,,,0,0,0,0,99,33,92,,,"W 14337,a + W 14337,b + W 14337,c + W 14337,d + W 14337,e","Od XVI,5","ca 20.20 m, in Raum von III",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Vocabularies,undetermined,clay,Englund1993ATU3; Green1987ATU2,primary; history,"pl. 80, W 14337,a+; pl. 49","99x92x33 - Vocabulary 3 - Fundstelle wie W 14335,c - veröffentlicht in: ATU 2, Taf. 49.; ",DCCLT; ARMEP,P000025; P000025,"""Archaic Vocabulary (witness) Text category: 15-03; Foreign ID: LVO 3""",0,0,,,0,0,0,0,,
167,,"ATU 3, pl. 080, W 19548,a+",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,IM 064837,,,,,,,0,0,0,0,57,20,47,,,"W 19548,a + W 19548,b","Nb XVI,3","SW-Hälfte, in der Schnittwand, oberste /1./ Scherbenschicht",,,,,"National Museum of Iraq, Baghdad, Iraq",,,Vocabularies,undetermined,clay,Englund1993ATU3,primary,"pl. 80, W 19548,a+","57x47x20 - Vocabulary 4 - Nb XVI,3, Südwesthälfte, in der Schnittwand, oberste (1.) Scherbenschicht.",DCCLT; ARMEP,P000167; P000167,"""Archaic Vocabulary (witness) Text category: 15-04; Foreign ID: LVO 4""",0,0,,,0,0,0,0,,
453,,"ATU 3, pl. 080, W 20493,26",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,"HD: W 20493,26",,,,,,,0,0,0,0,29,14,35,,,"W 20493,26","Nc XVII,1",im Schutt an der frühdynastischen Mauer,,,,,"German Archaeological Institute, Berlin, Germany",,,Vocabularies,undetermined,clay,Englund1993ATU3,primary,"pl. 80, W 20493,26","29x35x14 - Vocabulary 6 - Fundstelle wie W 20493,21+.",DCCLT; ARMEP,P000453; P000453,"""witness Archaic Vocabulary Text category: 15-06; Foreign ID: LVO 6""",0,0,,,0,0,0,0,,
434,,"ATU 3, pl. 081, W 20335,3",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,IM 134337,,,,,,,0,0,0,0,66,25,75,,,"W 20335,3","Nc XVI,5 / XVII,1","unterhalb der obersten kleinen Häuser aus Riemchen, oberhalb der Hofmauer// (t.a.q. IIIa)",,,,,"National Museum of Iraq, Baghdad, Iraq",,,Vocabularies,undetermined,clay,Englund1993ATU3; Green1987ATU2; sec463,primary; history; history,"pl. 81, W 20335,3; pl. 35; ","66x75x25 - Vocabulary 5 - Fundstelle wie W 20335,1 - veröffentlicht in: BagM 2, Katalog - ATU 2, Taf. 35.; ; ",DCCLT; ARMEP,P000434; P000434,"""Archaic Vocabulary (witness) Text category: 15-05; Foreign ID: LVO 5""",0,0,,,0,0,0,0,,
481,,"ATU 3, pl. 081, W 20708",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,IM 134515,,,,,,,0,0,0,0,64,20,55,,,W 20708,"Oc XVI,3",zwischen Riemchenmauern und der IIIer Schicht,,,,,"National Museum of Iraq, Baghdad, Iraq",,,Vocabularies,undetermined,clay,Englund1993ATU3,primary,"pl. 81, W 20708","64x55x20 - Vocabulary 7 - Oc XVI,3, zwischen Riemchenmauern und der IIIer Schicht.",DCCLT; ARMEP,P000481; P000481,"""Archaic Vocabulary (witness) Text category: 15-07; Foreign ID: LVO 7""",0,0,,,0,0,0,0,,
488,,"ATU 3, pl. 081, W 21002,6",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,IM 134640,,,,,,,0,0,0,0,31,19,29,,,"W 21002,6","Nc XVI,5","Zufüllung des großen Hofes, unterste Schicht",,,,,"National Museum of Iraq, Baghdad, Iraq",,,Vocabularies,undetermined,clay,Englund1993ATU3,primary,"pl. 81, W 21002,6","31x29x19 - Vocabulary X - Nc XVI,5, Zufüllung des großen Hofes, unterste Schicht - der Text scheint eine graphisch zusammengestellte Zeichenliste wie W 9123,d zu enthalten.",DCCLT; ARMEP,P000488; P000488,"""witness Archaic Vocabulary Text category: 15-X; Foreign ID: LVO XX?""",0,0,,,0,0,0,0,,
628,,"ATU 3, pl. 081, W 22119,5",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,IM 135005,,,,,,,0,0,0,0,,,,,,"W 22119,5","Ne XVII,1",Schuttloch III,,,,,"National Museum of Iraq, Baghdad, Iraq",,,Vocabularies,undetermined,clay,Englund1993ATU3,primary,"pl. 81, W 22119,5","? - Vocabulary 8-1 - Fundstelle wie W 22090,2+ - ein möglicher Join W 22119,5+22136 konnte im Iraq Museum, Baghdad, nicht geprüft werden, Maße der Fragmente: 22x21x12 bzw. 69x36x21 - nach der Dicke der jeweiligen Tafeln wäre ein Join eher unwahrscheinlich.",DCCLT; ARMEP,P000628; P000628,"""Archaic Vocabulary (witness) Text category: 15-08-1; Foreign ID: LVO 8/1""",0,0,,,0,0,0,0,,
631,,"ATU 3, pl. 081, W 22136",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,IM 073411,,,,,,,0,0,0,0,69,21,36,,,W 22136,"Ne XVII,1",Schuttloch III,,,,,"National Museum of Iraq, Baghdad, Iraq",,,Vocabularies,undetermined,clay,Englund1993ATU3,primary,"pl. 81, W 22136","69x36x21 - Vocabulary 8-2 - Fundstelle wie W 22090,2+ - s. die Angaben zu W 22119,5.",DCCLT; ARMEP,P000631; P000631,"""Archaic Vocabulary (witness) Text category: 15-08-2; Foreign ID: LVO 8/2""",0,0,,,0,0,0,0,,
1918,,"ATU 3, pl. 082, W 13917",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 17631,,,,,,,0,0,0,0,42,22,47,,,W 13917,"Od XVII,1",In Schuttschicht zw. III und IV,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1993ATU3,primary,"pl. 82, W 13917","42x47x22 - Practice 3 - Text befindet sich auf einem Krugverschluß, daher nicht im Glossar aufgenommen.",,,""" Text category: -1603; Foreign ID: LSL 3""",0,0,,,0,0,0,0,,
22,,"ATU 3, pl. 082, W 13982",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 16741,,,,,,,0,0,0,0,45,21,52,,,W 13982,"Od XVI,5",dicht über den Lehmziegeln des Hofes von IVa,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Lexical,undetermined,clay,Englund1993ATU3; Englund1998OBO160/1; sec30; sec32,primary; history; history; history,"pl. 82, W 13982; p. 85 fig. 23; ; ","45x52x21 - Practice 2 - Od XVI,5, dicht über den Lehmziegeln des Hofes von IVa.; (incorrectly as BM 128990); ; ",DCCLT; ARMEP,P000022; P000022,"""Archaic Practice (witness) Text category: 16-02; Foreign ID: LSL 2""",0,0,,,0,0,0,0,,
195,,"ATU 3, pl. 083, W 19948,8",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,IM 064924,,,,,,,0,0,0,0,31,0,38,,,"W 19948,08","Nc/d XVI,5",vor der Wasserrinne,,,,,"National Museum of Iraq, Baghdad, Iraq",,,Lexical,undetermined,clay,Englund1993ATU3,primary,"pl. 83, W 19948,8","31x38x? - Practice 12 - Nc/d XVI,5, vor der Wasserrinne - Tafel zur Zeit im Iraq Museum, Baghdad, nicht auffindbar.",DCCLT; ARMEP,P000195; P000195,"""witness Archaic Practice Text category: 16-12; Foreign ID: LSL 12""",0,0,,,0,0,0,0,,
196,,"ATU 3, pl. 083, W 19948,9",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,IM 064925,,,,,,,0,0,0,0,43,15,34,,,"W 19948,09","Nc/d XVI,5",vor der Wasserrinne,,,,,"National Museum of Iraq, Baghdad, Iraq",,,Lexical,undetermined,clay,Englund1993ATU3,primary,"pl. 83, W 19948,9","43x34x15 - Practice 13 - Fundstelle wie W 19948,8.",DCCLT; ARMEP,P000196; P000196,"""witness Archaic Practice Text category: 16-13; Foreign ID: LSL 13""",0,0,,,0,0,0,0,,
197,,"ATU 3, pl. 083, W 19948,10",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,IM 064926,,,,,,,0,0,0,0,48,0,35,,,"W 19948,10","Nc/d XVI,5",vor der Wasserrinne,,,,,"National Museum of Iraq, Baghdad, Iraq",,,Lexical,undetermined,clay,Englund1993ATU3,primary,"pl. 83, W 19948,10","48x35x? - Practice 14 - Fundstelle wie W 19948,8 - Tafel zur Zeit im Iraq Museum, Baghdad, nicht auffindbar.",DCCLT; ARMEP,P000197; P000197,"""witness Archaic Practice Text category: 16-14; Foreign ID: LSL 14""",0,0,,,0,0,0,0,,
432,,"ATU 3, pl. 084, W 20335,1",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,IM 081462,,,,,,,0,0,0,0,45,13,48,,,"W 20335,1","Nc XVI,5 / XVII,1","unterhalb der obersten kleinen Häuser aus Riemchen, oberhalb der Hofmauer// (t.a.q. IIIa)",,,,,"National Museum of Iraq, Baghdad, Iraq",,,Lexical,undetermined,clay,Englund1993ATU3; Green1987ATU2; sec458,primary; history; history,"pl. 84, W 20335,1; pl. 35; ","45x48x13 - Practice 18 - Nc XVI,5/XVII,1, unterhalb der obersten kleinen Häuser aus Riemchen, oberhalb der Hofmauer (t.a.q. IIIa) - veröffentlicht in: BagM 2, Katalog - ATU 2, Taf. 35.; ; ",DCCLT; ARMEP,P000432; P000432,"""Archaic Practice (witness) Text category: 16-18; Foreign ID: LSL 18""",0,0,,,0,0,0,0,,
733,,"ATU 5, pl. 001, W 2352",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15289,,,,,,,0,0,0,0,56,19,34,,,W 02352,"Oc XV,5","etwa 3,50-4 m unter jüngerem Pflaster /Lehmwerkraum/ /wohl Schicht III/",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1,primary; history,"pl. 1, W 2352; 593","56x34x19 - Oc XV,5, about 3.50-4m below the younger pavement (mud workshop - probably level III) - ATU 1, 593 - 14.12.1928 - Uruk III.; ",,, ,0,0,,,0,0,0,0,,
734,,"ATU 5, pl. 001, W 5233,a",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15245,,,,,,,0,0,0,0,62,16,40,,,"W 05233,a","Pd XVI,4","an verschiedenen Stellen im Schutt des Raumes 91, etwas unter Niveau der Abflußrinne// t.a.q. II",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1; Green1987ATU2; sec843; sec844; sec990064,primary; history; history; history; history; history,"pl. 1, W 5233,a; 605; pl. 43; ; ; fig. 15 left","62x40x16 - Pd XVI,4, in different locations in the debris of room 91, somewhat below the level of the drain - ATU 1, 605 - ATU 2, pl. 43 photo - UVB 2, fig. 15 left photo - H. Nissen, P. Damerow, and R. Englund, Frühe Schrift, p. 81, fig. 10d, no. 10.9 = Archa; ; (p); ; ; published as W05233,a",,, ,0,0,,,0,0,0,0,,
735,,"ATU 5, pl. 002, W 5233,b",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15246,,,,,,,0,0,0,0,64,17,43,,,"W 05233,b","Pd XVI,4","an verschiedenen Stellen im Schutt des Raumes 91, etwas unter Niveau der Abflußrinne// t.a.q. II",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1; Green1987ATU2; sec847; sec848; sec849,primary; history; history; history; history; history,"pl. 2, W 5233,b; 606; pl. 43; ; ; ","64x43x17 - same locus as W 5233,a - ATU 1, 606 - ATU 2, pl. 43 photo - UVB 2, fig. 15, right photo - Frühe Schrift, p. 81, fig. 10d, no. 10.8 = Archaic Bookkeeping, p. 34, fig. 32 - 21.11.1929 - Uruk III - see the remarks to W 5233,a and ATU 1, p. 48.; ; (p), published as W 5233,b; ; ; ",,, ,0,0,,,0,0,0,0,,
736,,"ATU 5, pl. 002, W 5233,c",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15233,,,,,,,0,0,0,0,62,16,42,,,"W 05233,c","Pd XVI,4","an verschiedenen Stellen im Schutt des Raumes 91, etwas unter Niveau der Abflußrinne// t.a.q. II",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1; Green1987ATU2,primary; history; history,"pl. 2, W 5233,c; 607; pl. 43","62x42x16 - same locus as W 5233,a - ATU 1, 607 - ATU 2, pl. 43 photo - 21.11.1929 - Uruk III - see the remarks to W 5233,a.; ; (p), published as W 5233,c",,, ,0,0,,,0,0,0,0,,
737,,"ATU 5, pl. 002, W 5233,e",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15236,,,,,,,0,0,0,0,48,17,27,,,"W 05233,e","Pd XVI,4","an verschiedenen Stellen im Schutt des Raumes 91, etwas unter Niveau der Abflußrinne// t.a.q. II",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1; Green1987ATU2,primary; history; history,"pl. 2, W 5233,e; 608; pl. 43","48x27x17 - same locus as W 5233,a - ATU 1, 608 - ATU 2, pl. 43 obv. photo - 21.11.1929 - Uruk III - see the remarks to W 5233,a.; ; obv. (p), published as W 5233,e",,, ,0,0,,,0,0,0,0,,
741,,"ATU 5, pl. 002, W 5372",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21387,,,,,,,0,0,0,0,22,12,22,,,W 05372,?,,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 2, W 5372","22x22x12 - the excavation no. ""5372"" written after 1945 on the tablet surface is, according to the finds catalogue, incorrect - the correct number has not been found.",,, ,0,0,,,0,0,0,0,,
743,,"ATU 5, pl. 003, W 6066,b",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15235,,,,,,,0,0,0,0,47,14,50,,,"W 06066,b","Pd XVI,3","auf der in Verlängerung des 2. Traufplasters nach SW gehenden Mauer der Schicht III, 0.15 m über Traufpflasterhöhe// t.a.q. II?",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1,primary; history,"pl. 3, W 6066,b; 600","47x50x14 - same locus as W 6066,a - ATU 1, 600 - 7.1.1930 - Uruk III - see the remarks to W 5233,a and P. Damerow and R. Englund, ATU 2, p. 136.; ",,, ,0,0,,,0,0,0,0,,
746,,"ATU 5, pl. 003, W 6111,a",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21344,,,,,,,0,0,0,0,42,18,44,,,"W 06111,a","Pe XVI,2/3",in der Scherbenschicht unter der Abgleichung der Schicht III,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 3, W 6111,a",42x44x18 - same locus as W 6110 - 8.1.1930.,,, ,0,0,,,0,0,0,0,,
759,,"ATU 5, pl. 005, W 6288",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15307,,,,,,,0,0,0,0,80,19,55,,,W 06288,"Pd XVI,3","N; auf einem Tongefäß im festen Schutt, 0.5 m östlich der Ostecke des 2. Traufpflasters der Schicht III, auf /in?/ dessen Höhe// t.a.q. II",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1; Green1987ATU2,primary; history; history,"pl. 5, W 6288; 602; pl. 44","80x55x19 - Pd XVI,3, N - on a clay vessel in solid debris, 0.5 m east of the eastern corner of the 2nd rain pavement belonging to level III, in the same height - ATU 1, 602 - ATU 2, pl. 44 obv. photo - 14.1.1930 - Uruk III - see the the remarks to W 5233,a, ATU; ; obv. (p), published as W 6288",,, ,0,0,,,0,0,0,0,,
760,,"ATU 5, pl. 005, W 6372",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15242,,,,,,,0,0,0,0,30,20,32,,,W 06372,"Pe/Qa XVI,1",zwischen den Mosaikstiftpacken des Mosaiks B1// t.a.q. II,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1; Green1987ATU2,primary; history; history,"pl. 5, W 6372; 597; pl. 44","30x32x20 - Pe XVI,1, among the bundles of mosaic cones of mosaic B1 - ATU 1, 597 - ATU 2, pl. 44 obv. photo (as W 7717) - 18.1.1930 - note the summation of numbers of dependent women in the second case of the obverse.; ; obv. (p), published as W 7717",,, ,0,0,,,0,0,0,0,,
769,,"ATU 5, pl. 008, W 6426,b",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15264,,,,,,,0,0,0,0,35,20,38,,,"W 06426,b","Pd XVI,2",auf der Ascheschicht von Schicht III,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1,primary; history,"pl. 8, W 6426,b; 598","35x38x20 - same locus as W 6426,a - ATU 1, 598 - 20.1.1930 - tablet carries the number ""6426,e.""; ",,, ,0,0,,,0,0,0,0,,
778,,"ATU 5, pl. 009, W 6572,b",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15272,,,,,,,0,0,0,0,25,20,29,,,"W 06572,b","Pd XVI,3",NO; unter der Ascheschicht der Schicht IV// t.a.q. IIIc,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 9, W 6572,b","25x29x20 - same locus as W 6375,a - 24.1.1930.",,, ,0,0,,,0,0,0,0,,
783,,"ATU 5, pl. 009, W 6573,a",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15230,,,,,,,0,0,0,0,68,14,62,,,"W 06573,a","Pd XVI,3","unter Ascheschicht, 1.15 m unter Abgleichung II// t.a.q. II?",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1,primary; history,"pl. 9, W 6573,a; 604","68x62x14 - Pd XVI,3, below ashlayer, 1.15 m below leveling II - ATU 1, 604 - 24.1.1930 - Uruk III - compare the remarks to W 5233,a, and see D. Sürenhagen, CSMS Bulletin 25 (May 1993) 64 to this and the following two texts.; ",,, ,0,0,,,0,0,0,0,,
784,,"ATU 5, pl. 009, W 6573,b",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15247,,,,,,,0,0,0,0,61,15,51,,,"W 06573,b","Pd XVI,3",NO; unter der Ascheschicht der Schicht IV// t.a.q. IIIc,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1,primary; history,"pl. 9, W 6573,b; 592","61x51x15 - same locus as W 6573,a - ATU 1, 592 - 24.1.1930 - note that the reverse contains as summation a numerical notation with the sign N34 impressed with the probable incising end of the stylus, a phenomenon very rarely seen in Late Uruk texts, but commo; ",,, ,0,0,,,0,0,0,0,,
788,,"ATU 5, pl. 010, W 6604",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15354,,,,,,,0,0,0,0,29,23,67,,,W 06604,"Pc XVI,3","2.5 m unter Ur III Bauten, 0.8 m von Riemchenmauer der Schicht II /in ZATU verschiedene Angaben/// t.a.q. I",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1,primary; history,"pl. 10, W 6604; 612","29x67x23 - Pc XVI,3, 2.5 m below Ur III buildings, 0.8 m from the Riemchen wall of level II - ATU 1, 612 - 25.1.1930 - tablet dated by Falkenstein in ATU 1 to the ED period, but the notation 2N1 1N8 (""2 1/2"") ˆAÇˆUR in iii 5 suggests, according to our underst; ",,, ,0,0,,,0,0,0,0,,
985,,"ATU 5, pl. 030, W 7343,1",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15234,,,,,,,0,0,0,0,72,15,55,,,"W 07343,1","Pc/d XVI,3/4","südöstlich Grab in Raum 90, Schicht II/III// t.a.q. II",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1; Green1987ATU2,primary; history; history,"pl. 30, W 7343,1; 601; pl. 44","72x55x15 - Pc/d XVI,3/4, southeast of the grave in room 90, level II/III - ATU 1, 601 - ATU 2, pl. 44 obv. photo - 1.3.1930 - Uruk III - compare the remarks to W 5233,a - this and the following tablet bore only the excavation number ""W 7343"".; ; obv. (p), published as W 7343",,, ,0,0,,,0,0,0,0,,
986,,"ATU 5, pl. 031, W 7343,2",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21361,,,,,,,0,0,0,0,63,15,50,,,"W 07343,2","Pc/d XVI,3/4","südöstlich Grab in Raum 90, Schicht II/III",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 31, W 7343,2","63x50x15 - same locus as W 7343,1 - 1.3.1930 - s. preceding comment.",,, ,0,0,,,0,0,0,0,,
989,,"ATU 5, pl. 031, W 7717",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15136,,,,,,,0,0,0,0,30,16,51,,,W 07717,"Pc XVI,5","an Riemchenmauerwerk der Schicht III, 0,80 m über dem Kalksteinsockel der Schicht V// t.a.q. II",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1; Green1987ATU2,primary; history; history,"pl. 31, W 7717; 575; pl. 44","30x51x16 - Pc XVI,5, against Riemchen masonry of level III, 0.80 m above the limestone base of level V - ATU 1, 575 - ATU 2, pl. 44 Vs. photo - 13.11.1930 - Uruk III - tablet reverse may have been incompletely erased - see ATU 1, p. 22.; ; obv. (p), published as W 7717",,, ,0,0,,,0,0,0,0,,
991,,"ATU 5, pl. 031, W 7881",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 21343,,,,,,,0,0,0,0,27,20,39,,,W 07881,"Pe XVI,4",dicht über kleinem Kanal,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 31, W 7881","27x39x20 - Pe XVI,4, level IV - 25.11.1930.",,, ,0,0,,,0,0,0,0,,
997,,"ATU 5, pl. 032, W 8274",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,,,VAT 15254,,,,,,,0,0,0,0,29,20,40,,,W 08274,"Pb XVI,4","im Lehmziegelmauerwerk der Schicht III, 2 m über Höhe des Kalksteinsockels// t.a.q. II",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; Falkenstein1936ATU1; Green1987ATU2,primary; history; history,"pl. 32, W 8274; 591; pl. 44","29x40x20 - Pb XVI,4, in mud-brick masonry of level III, 2 m above the height of the limestone base - ATU 1, 591 - ATU 2, pl. 44 obv. photo - 11.12.1930 - lexical text?; ; obv. (p), published as W 8274",,, ,0,0,,,0,0,0,0,,
