artifact_id,cdli_comments,designation,artifact_type,period,provenience,written_in,archive,composite_no,seal_no,composites,seals,museum_no,accession_no,condition_description,artifact_preservation,period_comments,provenience_comments,artifact_type_comments,is_provenience_uncertain,is_period_uncertain,is_artifact_type_uncertain,is_school_text,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,artifact_comments,seal_information,collections,dates,alternative_years,genres,languages,materials,publications_key,publications_type,publications_exact_ref,publications_comment,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
992,,"ATU 5, pl. 031, W 7882",tablet,Uruk V (ca. 3500-3350 BC),Uruk (mod. Warka),,,,,,,VAT 17846,,,,"change to Uruk V ?, numerical tablet",,,0,0,0,0,23,20,49,,,W 07882,"Pe XVI,4",dicht über kleinem Kanal,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 31, W 7882","23x49x20 - Pe XVI,4, close above a small canal - 25.11.1930 - ""numerical"" tablet(?) with very small numerical signs.",,, ,0,0,,,0,0,0,0,,
1013,,"ATU 5, pl. 034, W 9071,k",tablet,Uruk V (ca. 3500-3350 BC),Uruk (mod. Warka),,,,,,,VAT 17820,,,,"change to Uruk V ?, numerical tablet",,,0,0,0,0,34,26,53,,,"W 09071,k","Pe/Qa XVI,2 ?","2 m östlich der Reste der Nordostfornt des Kalksteintempels, 1 m unter der Höhe der Traufpflaster der Schicht III// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 34, W 9071,k","34x53x26 - same locus as W 9070 - 3.1.1931 - ""numerical"" tablet?",,, ,0,0,,,0,0,0,0,,
1014,,"ATU 5, pl. 034, W 9071,l",tablet,Uruk V (ca. 3500-3350 BC),Uruk (mod. Warka),,,,,,,VAT 21369,,,,"change to Uruk V ?, numerical tablet",,,0,0,0,0,18,20,33,,,"W 09071,l","Pe/Qa XVI,2","2 m östlich der Reste der Nordostfornt des Kalksteintempels, 1 m unter der Höhe der Traufpflaster der Schicht III// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 34, W 9071,l","18x33x20 - same locus as W 9070 - 3.1.1931 - ""numerical"" tablet?",,, ,0,0,,,0,0,0,0,,
1016,,"ATU 5, pl. 034, W 9071,n",tablet,Uruk V (ca. 3500-3350 BC),Uruk (mod. Warka),,,,,,,VAT 21372,,,,"change to Uruk V ?, numerical tablet",,,0,0,0,0,29,23,24,,,"W 09071,n","Pe/Qa XVI,2","2 m östlich der Reste der Nordostfornt des Kalksteintempels, 1 m unter der Höhe der Traufpflaster der Schicht III// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 34, W 9071,n","29x24x23 - same locus as W 9070 - 3.1.1931 - ""numerical"" tablet?",,, ,0,0,,,0,0,0,0,,
1225,,"ATU 5, pl. 055, W 9335,w",tablet,Uruk V (ca. 3500-3350 BC),Uruk (mod. Warka),,,,,,,VAT 15355,,,,"change to Uruk V ?, numerical tablet",,,0,0,0,0,51,23,37,,,"W 09335,w","Qa XVI,3","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 55, W 9335,w","51x37x23 - same locus as W 9311,a - 13.1.1931 - VAT number written above stricken VAT 17775 - ""numerical"" tablet, dividing line of the obverse impressed with shaft of the stylus - see P. Damerow and R. Englund, ATU 2, p. 146.",,, ,0,0,,,0,0,0,0,,
1311,,"ATU 5, pl. 070, W 9579,bo",tablet,Uruk V (ca. 3500-3350 BC),Uruk (mod. Warka),,,,,,,VAT 15278,,,,"change to Uruk V ?, numerical tablet",,,0,0,0,0,37,17,28,,,"W 09579,bo","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 70, W 9579,bo","37x28x17 - same locus as W 9578,a - 21.1.1931 - VAT number written above stricken VAT 17778 - ""numerical"" tablet.",,, ,0,0,,,0,0,0,0,,
1545,,"ATU 5, pl. 101, W 9656,ea+",tablet,Uruk V (ca. 3500-3350 BC),Uruk (mod. Warka),,,,,,S999999,VA 13621,,,,"change to Uruk V ?, numerical tablet",,,0,0,0,0,77,30,38,,,"W 09656,ea + W 09656,h? + ?","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; sec1490,primary; history,"pl. 101, W 9656,ea+; ","77x38x30 - same locus as W 9578,a - UVB 4, pl. 14, photo - 23.1.1931 - sealed ""numerical"" tablet.; ",,, ,0,0,,,0,0,0,0,,
1546,,"ATU 5, pl. 101, W 9656,eb",tablet,Uruk V (ca. 3500-3350 BC),Uruk (mod. Warka),,,,,,S999999,VA 13621,,,,"change to Uruk V ?, numerical tablet",,,0,0,0,0,68,26,48,,,"W 09656,eb","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5; sec1491,primary; history,"pl. 101, W 9656,eb; ","68x48x26 - same locus as W 9578,a - UVB 4, pl. 14, photo - 23.1.1931 - sealed ""numerical"" tablet.; ",,, ,0,0,,,0,0,0,0,,
1547,,"ATU 5, pl. 101, W 9656,ec",tablet,Uruk V (ca. 3500-3350 BC),Uruk (mod. Warka),,,,,,S999999,VA 13633,,,,"change to Uruk V ?, numerical tablet",,,0,0,0,0,38,19,20,,,"W 09656,ec","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 101, W 9656,ec","38x20x19 - same locus as W 9578,a - 23.1.1931 - sealed ""numerical"" tablet?",,, ,0,0,,,0,0,0,0,,
1548,,"ATU 5, pl. 101, W 9656,ed",tablet,Uruk V (ca. 3500-3350 BC),Uruk (mod. Warka),,,,,,S999999,VAT 21288,,,,"change to Uruk V ?, numerical tablet",,,0,0,0,0,20,23,42,,,"W 09656,ed","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 101, W 9656,ed","20x42x23 - same locus as W 9578,a - 23.1.1931 - sealed ""numerical"" tablet.",,, ,0,0,,,0,0,0,0,,
1549,,"ATU 5, pl. 101, W 9656,ee",tablet,Uruk V (ca. 3500-3350 BC),Uruk (mod. Warka),,,,,,S999999,VA 13633,,,,"change to Uruk V ?, numerical tablet",,,0,0,0,0,43,23,32,,,"W 09656,ee","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 101, W 9656,ee","43x32x23 - same locus as W 9578,a - 23.1.1931 - sealed ""numerical"" tablet.",,, ,0,0,,,0,0,0,0,,
1690,,"ATU 5, pl. 119, VAT 17821",tablet,Uruk V (ca. 3500-3350 BC),Uruk (mod. Warka),,,,,,,VAT 17821,,,,"change to Uruk V ?, numerical tablet",,,0,0,0,0,36,20,45,,,W — ?,?,,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 119, VAT 17821","36x45x20 - ""numerical"" tablet.",,, ,0,0,,,0,0,0,0,,
5067,,"ATU 5, pl. 121, 1851-1-1, 217",tablet,Uruk V (ca. 3500-3350 BC),Uruk (mod. Warka),,,,,,,BM —,"1851-01-01, 0217",,,,,,0,0,0,0,59,23,73,,,,,,,,,,"British Museum, London, UK",,,Administrative,undetermined,gypsum,Englund1994ATU5; Reade1992Warka,primary; history,"pl. 121, 1851-1-1, 217; p. 177-179 + plate 79","59x73x23 - J. Reade, ""An Early Warka Tablet,"" Fs. Strommenger (Munich 1992) 177-179 + pl. 79 - the format of this tablet, which was accessioned in the British Museum in 1851, found in 1850 by W. Loftus, is otherwise unknown in Uruk - see above, p. 17; ",,, ,0,0,,,0,0,0,0,,
235769,,"BagM 14, 034",tablet,Uruk V (ca. 3500-3350 BC),Nineveh (mod. Kuyunjik),,,,,,S999999,BM 138580,"1932,1212.1113",,,"change to Uruk V ?, numerical tablet",,,0,0,0,0,38,19,24,,,,,,,,,,"British Museum, London, UK",,,Administrative,undetermined,clay,Collon1936-74351; sec36574,primary; history,; ,; ,BM; BM,W_1932-1212-1113; W_1932-1212-1113, ,0,0,,,0,0,0,0,,
283931,,Before Writing fig. 87,tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Habuba Kabira),,,,,,S999999,NMSDeZ — ?,,,,numerical tablet,,,0,0,0,0,,,,,,,,,,,,,"National Museum of Syria, Der-ez-Zor, Syria",,,Administrative,undetermined,clay,Schmandt-Besserat1992-97544; sec55290,primary; history,; ,; ,,, ,0,0,,,0,0,0,0,,
235770,,Before Writing fig. 88,tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Habuba Kabira),,,,,,S999999,NMSDeZ — ?,,,,numerical tablet,,,0,0,0,0,,,,,,,,,,,,,"National Museum of Syria, Der-ez-Zor, Syria",,,Administrative,undetermined,clay,Schmandt-Besserat1992-74352; sec36575,primary; history,; ,; ,,, ,0,0,,,0,0,0,0,,
9401,,"Chogha Mish 2, 432a",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Chogha Mish),,,,,,,unknown,,,,,,,0,0,0,0,,,,,82,II-432a-b,S17,locus 202,,,,seal,,,,Administrative,undetermined,clay,5807,primary,,,,, ,0,0,,,0,0,0,0,,
453285,,"Chogha Mish 3, 776",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Chogha Mish),,,,,,,unknown,,,,,,,0,0,0,0,,,,,,III-776,R18,,,,,seal,,,,Administrative,undetermined,clay,196264,primary,,,,, ,0,0,,,0,0,0,0,,
325364,,"CUSAS 01, 003",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. uncertain),,,,,,,CUNES 51-02-003,,,,,,,0,0,0,1,49,15,41,,,,,,,,,,"Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA",,,,,clay,Monaco2007CUSAS1,primary,3,"Complete tablet, slightly damaged, which includes numerical notation only - reverse defaced but probably uninscribed. Tablets of this type are common in the archaic period and may represent scribal hand-notes or school exercises.",,,,,,,,0,0,0,0,,
387697,,"CUSAS 31, 003",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. uncertain),,,,,,S999999,Anonymous 387697,,,,,,,0,0,0,0,,,,,,,,,,,,,anonymous,,,Administrative,undetermined,clay,Monaco2016CUSAS31,primary,3,,,, ,0,0,,,0,0,0,0,,
235766,,Fifty Years of Mesopotamian Discovery 65,tablet,Uruk V (ca. 3500-3350 BC),Nagar (mod. Tell Brak),,,,,,,NMSDeZ — ?,,,,,,,0,0,0,0,,,,,,,Area CH,,,,,,"National Museum of Syria, Der-ez-Zor, Syria",,,Administrative,undetermined,clay,Curtis1982Fiftyyears; Curtis1982Fiftyyears,primary; history,65; 65,; ,,, ,0,0,,,0,0,0,0,,
235754,,"Fs Kraus 012-025, no. 01",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Jebel Aruda),,,,,,,NMSR — ?,,,,numerical tablet,aka Tell es-Sweyhat,,0,0,0,0,57,18,46,,,JA 74-019,DD 227 A,,,,,,"National Museum of Syria, Raqqa, Syria",,,Administrative,undetermined,clay,vanDriel1977Jebel-Aruda; vanDriel1982Jebel-Aruda,citation; primary,p. 62; no. 1,; ,,, ,0,0,,,0,0,0,0,,
235755,,"Fs Kraus 012-025, no. 02",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Jebel Aruda),,,,,,,NMSR — ?,,,,numerical tablet,aka Tell es-Sweyhat,,0,0,0,0,53,14,43,,,JA 74-020,DD 227 B,,,,,,"National Museum of Syria, Raqqa, Syria",,,Administrative,undetermined,clay,vanDriel1977Jebel-Aruda; vanDriel1982Jebel-Aruda,citation; primary,p. 62; no. 2,; ,,, ,0,0,,,0,0,0,0,,
235756,,"Fs Kraus 012-025, no. 03",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Jebel Aruda),,,,,,,NMSR — ?,,,,numerical tablet,aka Tell es-Sweyhat,,0,0,0,0,42,21,45,,,JA 74-021,DD 232,,,,,,"National Museum of Syria, Raqqa, Syria",,,Administrative,undetermined,clay,vanDriel1977Jebel-Aruda; vanDriel1982Jebel-Aruda,citation; primary,p. 62; no. 3,; ,,, ,0,0,,,0,0,0,0,,
235757,,"Fs Kraus 012-025, no. 04",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Jebel Aruda),,,,,,S999999,NMSR — ?,,,,numerical tablet,aka Tell es-Sweyhat,,0,0,0,0,89,21,79,,,JA 74-024,DD 370-3,,,,,,"National Museum of Syria, Raqqa, Syria",,,Administrative,undetermined,clay,vanDriel1977Jebel-Aruda; vanDriel1982Jebel-Aruda,citation; primary,p. 62; no. 4,; ,,, ,0,0,,,0,0,0,0,,
235758,,"Fs Kraus 012-025, no. 05",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Jebel Aruda),,,,,,,NMSR — ?,,,,numerical tablet,aka Tell es-Sweyhat,,0,0,0,0,100,20,105,,,JA 74-025,DD 3,,,,,,"National Museum of Syria, Raqqa, Syria",,,Administrative,undetermined,clay,vanDriel1977Jebel-Aruda; vanDriel1982Jebel-Aruda,citation; primary,p. 62; no. 5,; ,,, ,0,0,,,0,0,0,0,,
235759,,"Fs Kraus 012-025, no. 06",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Jebel Aruda),,,,,,,NMSR — ?,,,,numerical tablet,aka Tell es-Sweyhat,,0,0,0,0,92,20,77,,,JA 75-104,"3 G 11 (R 3, 2)",,,,,,"National Museum of Syria, Raqqa, Syria",,,Administrative,undetermined,clay,vanDriel1977Jebel-Aruda; vanDriel1982Jebel-Aruda,citation; primary,p. 62; no. 6,; ,,, ,0,0,,,0,0,0,0,,
235760,,"Fs Kraus 012-025, no. 07",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Jebel Aruda),,,,,,,NMSR — ?,,,,numerical tablet,aka Tell es-Sweyhat,,0,0,0,0,52,27,64,,,JA 75-105,"3 G 11 (R 3, 4)",,,,,,"National Museum of Syria, Raqqa, Syria",,,Administrative,undetermined,clay,vanDriel1977Jebel-Aruda; vanDriel1982Jebel-Aruda,citation; primary,p. 62; no. 7,; ,,, ,0,0,,,0,0,0,0,,
235761,,"Fs Kraus 012-025, no. 08",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Jebel Aruda),,,,,,,NMSR — ?,,,,numerical tablet,aka Tell es-Sweyhat,,0,0,0,0,63,21,62,,,JA 75-106,"3 G 11 (R 3, 3)",,,,,,"National Museum of Syria, Raqqa, Syria",,,Administrative,undetermined,clay,vanDriel1977Jebel-Aruda; vanDriel1982Jebel-Aruda,citation; primary,p. 62; no. 8,; ,,, ,0,0,,,0,0,0,0,,
235762,,"Fs Kraus 012-025, no. 09",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Jebel Aruda),,,,,,S999999,NMSR — ?,,,,numerical tablet,aka Tell es-Sweyhat,,0,0,0,0,52,22,44,,,JA 75-107,"3 F 11 (R 3, 6)",,,,,,"National Museum of Syria, Raqqa, Syria",,,Administrative,undetermined,clay,vanDriel1977Jebel-Aruda; vanDriel1982Jebel-Aruda,citation; primary,p. 62; no. 9,; ,,, ,0,0,,,0,0,0,0,,
235763,,"Fs Kraus 012-025, no. 10",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Jebel Aruda),,,,,,,NMSR — ?,,,,numerical tablet,aka Tell es-Sweyhat,,0,0,0,0,54,18,51,,,JA 75-123,"3 F 10 (R 13, 1)",,,,,,"National Museum of Syria, Raqqa, Syria",,,Administrative,undetermined,clay,vanDriel1977Jebel-Aruda; vanDriel1982Jebel-Aruda,citation; primary,p. 62; no. 10,; ,,, ,0,0,,,0,0,0,0,,
235764,,"Fs Kraus 012-025, no. 11",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Jebel Aruda),,,,,,,NMSR — ?,,,,numerical tablet,aka Tell es-Sweyhat,,0,0,0,0,48,18,45,,,JA 75-119,"3 G 11 (R 3, 1)",,,,,,"National Museum of Syria, Raqqa, Syria",,,Administrative,undetermined,clay,vanDriel1977Jebel-Aruda; vanDriel1982Jebel-Aruda,citation; primary,p. 62; no. 11,; ,,, ,0,0,,,0,0,0,0,,
235765,,"Fs Kraus 012-025, no. 12",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Jebel Aruda),,,,,,,NMSR — ?,,,,numerical tablet,aka Tell es-Sweyhat,,0,0,0,0,62,18,27,,,JA 78-526,99 G 10,,,,,,"National Museum of Syria, Raqqa, Syria",,,Administrative,undetermined,clay,vanDriel1977Jebel-Aruda; vanDriel1982Jebel-Aruda,citation; primary,p. 62; no. 12,; ,,, ,0,0,,,0,0,0,0,,
249252,,"Fs Kraus 012-025, no. 13",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Jebel Aruda),,,,,,,NMSR — ?,,,,numerical tablet,aka Tell es-Sweyhat,,0,0,0,0,,,,,,JA —,,,,,,,"National Museum of Syria, Raqqa, Syria",,,Administrative,undetermined,clay,vanDriel1982Jebel-Aruda,primary,no. 13,,,, ,0,0,,,0,0,0,0,,
9447,,"Iran 13, 009 01",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Godin Tepe),,,,,,S999999,unknown,,,,,,,0,0,0,0,,,,,,Gd 73-054,,,,,,,,,,Administrative,undetermined,clay,Weiss1975-5844,primary,,,,, ,0,0,,,0,0,0,0,,
9448,,"Iran 13, 009 02",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Godin Tepe),,,,,,S999999,unknown,,,,,,,0,0,0,0,,,,,,Gd 73-295,,,,,,,,,,Administrative,undetermined,clay,sec2689; Weiss1975-5845,history; primary,; ,; ,,, ,0,0,,,0,0,0,0,,
9449,,"Iran 13, 009 03",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Godin Tepe),,,,,,,unknown,,,,,,,0,0,0,0,,,,,,Gd 73-290,,,,,,,,,,Administrative,undetermined,clay,Weiss1975-5846,primary,,,,, ,0,0,,,0,0,0,0,,
9450,,"Iran 13, 009 04",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Godin Tepe),,,,,,S999999,unknown,,,,,,,0,0,0,0,,,,,,Gd 73-320,,,,,,,,,,Administrative,undetermined,clay,Weiss1975-5847,primary,,,,, ,0,0,,,0,0,0,0,,
9451,,"Iran 13, 009 05",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Godin Tepe),,,,,,S999999,unknown,,,,,,,0,0,0,0,,,,,,Gd 73-064,,,,,,,,,,Administrative,undetermined,clay,sec2690; Weiss1975-5848,history; primary,; ,; ,,, ,0,0,,,0,0,0,0,,
9452,,"Iran 13, 009 06",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Godin Tepe),,,,,,,unknown,,,,,,,0,0,0,0,,,,,,Gd 73-286,,,,,,,,,,Administrative,undetermined,clay,Weiss1975-5849,primary,,,,, ,0,0,,,0,0,0,0,,
9453,,"Iran 13, 010 01",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Godin Tepe),,,,,,,unknown,,,,,,,0,0,0,0,,,,,,Gd 73-292,,,,,,,,,,Administrative,undetermined,clay,Weiss1975-5850,primary,,,,, ,0,0,,,0,0,0,0,,
9454,,"Iran 13, 010 02",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Godin Tepe),,,,,,,unknown,,,,,,,0,0,0,0,,,,,,Gd 73-285,,,,,,,,,,Administrative,undetermined,clay,Weiss1975-5851,primary,,,,, ,0,0,,,0,0,0,0,,
9455,,"Iran 13, 010 05",tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Godin Tepe),,,,,,S999999,unknown,,,,,,,0,0,0,0,,,,,,Gd 73-153,,,,,,,,,,Administrative,undetermined,clay,Weiss1975-5852,primary,,,,, ,0,0,,,0,0,0,0,,
283932,,M II 130,tablet,Uruk V (ca. 3500-3350 BC),uncertain (mod. Habuba Kabira),,,,,,S999999,NMSDeZ — ?,,,,numerical tablet,,,0,0,0,0,,,,,,,,,,,,,"National Museum of Syria, Der-ez-Zor, Syria",,,Administrative,undetermined,clay,97545,primary,,,,, ,0,0,,,0,0,0,0,,
8560,,"MDP 17, 362",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 22516,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Scheil1923MDP17,primary,362,,,, ,0,0,,,0,0,0,0,,
8673,,"MDP 17, 475",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,unknown,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,Administrative,undetermined,clay,Scheil1923MDP17,primary,475,,,, ,0,0,,,0,0,0,0,,
283936,,"MDP 29, fig. 23:48",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,unknown,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,Administrative,undetermined,clay,97547,primary,,,,, ,0,0,,,0,0,0,0,,
235750,,"MDP 43, 474",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,MT 758,,,,"change to Uruk V ?, Numero-ideographic",,,0,0,0,0,,,,,,,,,,,,,,,,Administrative,undetermined,clay,Amiet1972MDP43,primary,474,,,, ,0,0,,,0,0,0,0,,
281699,,"MDP 43, 475",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 02316,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,475,,,, ,0,0,,,0,0,0,0,,
281700,,"MDP 43, 478",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 06288,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,478,,,, ,0,0,,,0,0,0,0,,
281702,,"MDP 43, 489",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 06297,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,489,,,, ,0,0,,,0,0,0,0,,
281703,,"MDP 43, 491",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 02312,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,491,,,, ,0,0,,,0,0,0,0,,
281704,,"MDP 43, 493",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 01979bis,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,493,,,, ,0,0,,,0,0,0,0,,
281705,,"MDP 43, 494",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 01974bis,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,494,,,, ,0,0,,,0,0,0,0,,
281706,,"MDP 43, 498",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 02197,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,498,,,, ,0,0,,,0,0,0,0,,
281707,,"MDP 43, 500",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,MT 759(48),,,,,,,0,0,0,0,,,,,,,,,,,,,,,,Administrative,undetermined,clay,Amiet1972MDP43,primary,500,,,, ,0,0,,,0,0,0,0,,
281708,,"MDP 43, 501",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 04851,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,501,,,, ,0,0,,,0,0,0,0,,
281709,,"MDP 43, 520",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 06291,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,520,,,, ,0,0,,,0,0,0,0,,
281710,,"MDP 43, 521",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 02315,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,521,,,, ,0,0,,,0,0,0,0,,
281711,,"MDP 43, 534",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 06289,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43; sec54358,primary; history,534; ,; ,,, ,0,0,,,0,0,0,0,,
281713,,"MDP 43, 545",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,MT —,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,Administrative,undetermined,clay,Amiet1972MDP43,primary,545,,,, ,0,0,,,0,0,0,0,,
281712,,"MDP 43, 599",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 04850,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,599,,,, ,0,0,,,0,0,0,0,,
281697,,"MDP 43, 601",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 01976bis,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,601,,,, ,0,0,,,0,0,0,0,,
281715,,"MDP 43, 602",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 05874,,,,,,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,602,,,, ,0,0,,,0,0,0,0,,
235751,,"MDP 43, 604",tablet,Uruk V (ca. 3500-3350 BC),Susa (mod. Shush),,,,,,,Sb 06309,,,,"change to Uruk V ?, Numero-ideographic",,,0,0,0,0,,,,,,,,,,,,,"Louvre Museum, Paris, France",,,Administrative,undetermined,clay,Amiet1972MDP43,primary,604,,,, ,0,0,,,0,0,0,0,,
