id,comments,object_id,ensemble_id,techno_complex,site_name,location,country,longitude,latitude,layer,dating_method,date_bp_max_min,excavation_year,material,object_type,length_mm,width_mm,depth_mm,preservation,short_description,references,sign_coding,coding_certainty
638,"Find number: Vg 2a.4. Riesen Mammut, liegt in zwei Teilen vor",vhc0157,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,ivory,figurine zoomorph,70.0,54.0,23.0,fragmented,"Discovered by Gustav Riek in layer V during 1931, the large mammoth figurine is preserved in two significant fragments that, unfortunately, cannot be connected. One fragment constitutes the hind legs and hip region, previously described by Riek as part of a mammoth figurine. He also found the front part but failed to recognize the correlation between both fragments. This is due to only the transition from head to neck, including the shoulder attachment, and the sole of the foot being preserved. The piece is conically broken along the growth line of the ivory, forming the center of a dentin cone. When assembled according to the growth rings, the presumed length of the figurine is at least 7 cm, with a height of 6 cm, making it one of the largest figures from the Swabian Aurignacian. The hind part is heavily weathered, with the two large growth lamellae running vertically through the figurine completely separated, and their edges broken. The surface is severely deteriorated, and a larger area has chipped off around the buttocks. In contrast, the front fragment is much better preserved. Although the original surface is only retained in the neck area and on the sole of the foot, it is hardly affected. Presumably, this figurine broke before being deposited in the sediment, explaining the differing degrees of weathering in both parts. 
Despite its fragmented state, the figurine is clearly identifiable as a mammoth. In this depiction, the front part forms the back, with the section that slopes steeper upward. It is also possible that the lower curve becomes the back, although in this projection, it does not meet the rear part of the back line in the expected curvature. The proposed reconstruction seems more plausible in this case. The head is separated from the towering shoulders by a clear depression in the neck area. The back line descends significantly toward the buttocks in the rear part. The columnar legs are positioned vertically beneath the animal, standing closely together, with a slight stepping posture of the hind legs indicated.",Riek 1934: 283-284; Dutkiewicz E. 2021: Taf. 17a-17b,!||| _ X X _ |||! _ //// _ ||||| _ vvv _ vv _ || _ ||||| _ || _ vvv||||! _ ^^^^ _ X!,
637,Find number: Vg 2a.3. Anthropomorphe Figur,vhc0156,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,IV,C14,32030±280 - 26160±150,1931,ivory,figurine anthropomorph,69.0,19.0,10.0,fragmented,"""This anthropomorphic figurine was found in layer IV during the 1931 excavations. The left half of the figure is completely preserved, extending beyond the central axis. Riek (1934: 292-295) discusses whether this might be a semi-finished product. Arguments in favor include the only vaguely worked and not further shaped or reworked head, as well as the rough and completely unsmoothed leg/knee area. However, the rows of dots on the body suggest careful surface reworking. It is possible that this figurine was intentionally left partially unfinished, unlike other figures from Vogelherd. The figurine is worked along the longitudinal axis of the ivory. Both ends were notched and then broken off. The neck area is roughly cut, while the body is rounded and bears markings. Although the torso is smoothed, numerous tool marks are visible.
The head is narrow and set off from the body by a deep notch. The eye, ear, and mouth are schematically represented by notches. It is notable that the top of the head is recessed, creating the impression of pointed ears (animal ears) protruding upwards when viewed from the front. The body is long and cylindrical, with no further details except for a slight indentation in the area of the cross. The lower abdomen is depicted strongly shortened. Below the waist, the buttocks area slightly protrudes. Legs are not represented, and the figurine is provided with a button-like, unworked thickening at its lower end. The figurine overall appears very static and schematic. The identification as a human figure is given by the upright, elongated body shape, the absence of front and hind legs typically found in an animal figure, the head sitting vertically on the body axis, and the thinning of the waist in the area of the back.""",Riek 1934: 292-295; Dutkiewicz E. 2021: Taf. 18,°°°° °°° _ °°°°°°°° _ v°°°°°°°°° _ Vv _,
636,Find number: Vg 2a.2. Wellentier,vhc0155,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,ivory,figurine zoomorph,64.0,26.0,17.0,fragmented,"This prominently adorned figurine was discovered during the 1931 excavations in layer V. The figurine is crafted along the direction of the ivory's growth. The entire surface is extensively reworked and polished. The markings also appear highly polished, suggesting that this figurine was used over an extended period. Primarily, the left half of the body is preserved. The head and tail are missing. At the location where the neck should attach, the surface is completely smoothed and marked. The right front leg is only present at the base, and the right hind leg is preserved as a stump. The left limbs are present up to approximately the knee region. The central lamella is only preserved in the front half of the body. Despite being strongly fragmented, the outlines are clearly discernible. The torso is noticeably elongated and cylindrical. The back line slopes slightly backward, and there is a small depression in the lumbar region. The pelvic region protrudes distinctly. Toward the buttocks, the back line slopes slightly angularly without showing a tail attachment. The belly is slightly sagging. The front legs are very thin and detached from the body. The thigh of the well-preserved hind leg is distinctly separated from the torso, and both hind legs are slender. A slight stepping posture is recognizable.
According to Riek (1934), due to the elongated body shape and especially the thin legs, this represents a cervid, more specifically a reindeer (Rangifer tarandus). Hahn (1986) also considers a felid as a possibility. The absence of the neck and head makes it challenging to precisely identify the depicted species.","Riek 1934: 285-286, AABW 2015; Dutkiewicz E. 2021: Taf. 16a-16b",°!°°°°°°°°°°! _ °°°°°°°° _ !°°°°°°°°°°°! _ °°°°°°°°°°°°°° _ vvvXXX! _ !vvvvvv! _ !vvvvv! _ [CCCC] _ [CCCC] _ [CCCC] _ |||! _ ||| _ vvvv _ ||| _ vvvv _ |||| _ ||| _ ||| _ vvv _ ¥ _ || _ °!,
635,"Find number: Vg 2a.1. Löwenbär. 51/63-19, Kopf 2012",vhc0154,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,ivory,figurine zoomorph,65.0,26.0,11.0,fragmented,"Figurine of a lion or a bear. Along the growth line, it has cracked, and only the right half of the body is preserved. The outline of the torso is fully recognizable. The two right limbs are only present in part. Only the right ear, cheek, and eye of the head are preserved. The surface is lightly weathered, and small areas are partially chipped. The body of the animal is elongated. The upper parts of both limbs – shoulder and thigh – are particularly voluminous, creating the impression of a very slender structure. The front leg is slightly bent forward, while the hind leg stands vertically under the body. The tail is small and stubby. The withers are noticeably arched. From there, the long, slender, and stretched neck begins. The head is lowered, the ear is slightly laid back, and it stands slightly away from the head. The eye is positioned just below. The muzzle and the lower part of the head are not preserved. It is not entirely clear which species is represented here. Riek (1934) suggests, based on the body posture, the massive upper limbs, and the stubby tail, an interpretation as a bear. Hahn (1986), on the other hand, rules out a depiction of a bear and interprets this figure as a rhinoceros or a felid. With the discovery of the head, an interpretation as a rhinoceros can now be ruled out. The body shape suggests a bear, while the long neck and the ear and eye area, as well as the overall slender head, lean towards a felid. The muzzle portion, which would enable a precise identification of the depicted species, is not preserved.","Riek 1934: 287, AABW 2012; Dutkiewicz E. 2021: Taf. 15",≠ _ |||||,
634,Find number: Vg 29.9,vhc0153,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,ivory,rod/bâton,60.0,10.0,10.0,fragmented,"Wide, flat, and partially preserved cylindrical rod fragment.","Riek 1934, Taf. XXIX.9; Hahn 1977, Taf. 34.2; Dutkiewicz E. 2021: Taf. 51.7",|||| || || | _ |||||| | | | _ !||||||||,
633,Find number: Vg 29.20,vhc0152,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,ivory,bâton percé,133.0,31.0,10.0,almost complete,"The strongly fragmented perforated rod was found by Riek in 1931 in AH V and referred to by him as 'chest jewelry' (Riek 1934: 159-160). Today, it is lost, so the description of the markings is based on the information and photos provided by Riek and the drawing by Hahn (1977). The identification as a perforated rod is based on the thread-like markings around the two preserved holes.","Riek 1934, Taf. XXIX.20, Hahn 1977, Taf. 37.1; Dutkiewicz E. 2021: Taf. 48",|||| _ ||||| _ ||||||||,
632,Find number: Vg 29.14,vhc0151,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,fossil,undetermined,77.0,24.0,26.0,almost complete,Fragment of a Lias ammonite.,"Riek 1934, Taf. XXIX.14; Dutkiewicz E. 2021: Taf. 58.2-4",v v vvv vv,
631,Find number: Vg 29.12. Base of object 38/68-90.1. Coding see vhc0049,vhc0150,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,bone,spatula/lissoir,77.0,12.0,5.0,almost complete,second part of lissoir 38/68-90.1. Coding see vhc0049,"Riek 1934, Taf. XXIX.12; Hahn 1977, Taf. 34.4; Dutkiewicz E. 2021: Taf. 42.3-4",,
630,Find number: Vg 2676 and Vg 5836,vhc0149,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,IV,C14,32030±280 - 26160±150,1931,ivory,undetermined,38.0,14.0,5.0,fragmented,Ivory fragment,Dutkiewicz E. 2021: Taf. 55.5,!|||||||,
629,Find number: Vg 22. Sandsteinobjekt,vhc0148,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,,C14,35810±710 - 25900±260,1950,sandstone,possible figurine,54.0,40.0,32.0,complete,"It is a completely preserved object made of sandstone, but it has modern damage. Riek describes that the piece is made from a cobble, from which a part was struck off to obtain a flat side. The object has an elongated, strongly bulging outline and a flat side. There is a perforation at one of the edges. Riek interprets this figurine as a representation of a mammoth, while Hahn, due to the ambiguity of the depiction, labels this piece as a pendant.",Riek 1954; Hahn 1986: 98-104; Dutkiewicz E. 2019: Taf. 30,||||||||||| _ [||||||||||||||||||||||||] _ [||||||||||||||||||||||||],
628,"Find number: Vg 2.4. Felid figurine. ""Snow leopard""",vhc0147,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,ivory,figurine zoomorph,68.0,24.0,14.0,fragmented,"This figurine was discovered during the 1931 excavations in layer V. The right half of the animal is largely intact, with only the cheek and neck chipped. In contrast, the left half is missing the crown and the leg. The other three legs are only present at the base. Two longitudinal cracks run through the body. The surface is heavily weathered in many areas. Where well-preserved, there is evidence of careful reworking and polishing. Although large pieces of the figurine are missing, the outline is completely preserved. The depiction is of a felid with a head extended far forward. It is unclear whether this represents a cave lion (Panthera leo spelea) or a snow leopard (Panthera uncia). The slender silhouette of the figurine favors the latter, although it cannot be ruled out that a female or young cave lion could have had such a slim body shape. The body is elongated with a straight back line. Only the withers slightly arch upwards. The hip and hind leg are separated from the body. It is possible that the base of a tail is preserved, but this cannot be determined with certainty. The leg attachments extend vertically downward, indicating that the animal is depicted standing still in place. The face is stretched forward. Both eyes gaze forward, and the preserved ear is laid back. The nose of the animal is separated from the mouth by a line. Interestingly, two additional incisions follow below, although only one is necessary anatomically to represent the mouth. It is possible that the animal is depicted with an open mouth. A cleft lip is not discernible.",Riek 1934: 286-287; Hahn 1986; Dutkiewicz E. 2021: Taf. 14,|||||X _ (!°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°!) _ (!°°°°°°°°°°°°°°°°°!) _ ||||,
627,Find number: Vg 2.2. Horse,vhc0146,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,ivory,figurine zoomorph,48.0,25.0,8.0,fragmented,"The depiction of the wild horse was also found in layer V during the 1931 excavations. The surface is remarkably smooth and exhibits polishing in several areas. Like the mammoth figurine discussed above, the wild horse also has a distinct bluish tint, a result of mineral deposition during burial in the ground. The horse is particularly elegant and expressive. The noticeably lowered head is narrow and, when viewed from the front, has a slight S-curve. The nostrils, mouth, eyes, and ears are anatomically accurate. The ears are slightly pointed and lie close to the head. The cheeks are well-defined. The mane appears to be a standing mane typical of wild horses, but it is only present in the head area, between the two ears. Towards the back, it transitions into the neck and is inseparable from the body. The neck is curved and separated from the withers by a bend. The body is slender with detailed muscle features. The belly hangs slightly. The tail is only partially worked, with no tail hairs. The right front leg points slightly forward, as if the animal were taking a step. The hind leg points slightly backward. The distance between the limbs of the two halves of the body appears to have been very small. Hahn (1986: 78-79) speculates that, like the mammoth described above, the horse could have had a perforation between the front and hind legs.",Riek 1934: 284-285; Hahn 1986; Dutkiewicz E. 2019: Taf. 13,XXXXXXXXXXXXX _ vvvvvvvvvvvvvvvvv,
626,Find number: Vg 2.1. Big mammoth figurine,vhc0145,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,ivory,figurine zoomorph,50.0,32.0,22.0,almost complete,"The nearly complete mammoth figurine was found in the Vogelherd during the 1931 excavations in the Aurignacian-layer V. This figurine is mostly well-preserved. The lower section of the trunk, which was adjacent to the front legs, is broken, and the soles of the hind limbs are freshly chipped. The surface is highly polished but still shows some tool marks. The noticeable grayish-blue patina covering the entire figurine was formed through the deposition of minerals during deposition in the ground. The mammoth is depicted in a round and voluminous manner, with a dome-like head slightly offset from the face. Eyes and ears are finely carved with impressive anatomical accuracy. The trunk is not preserved in the middle part, slightly extending from the body and touching the feet at the bottom, as evidenced by a small material residue. The tusks are not represented, but a mouth is clearly visible. The neck is deeply saddled, the shoulders protrude high, and the back line falls straight to the buttocks. The tail is short and only slightly indicated. The front and hind legs are slender compared to the body mass and are slightly stretched forward and backward, respectively. Additionally, the soles of the feet touch each other; this is not a natural standing posture for a mammoth. There are small perforations between the front and hind limbs, each showing signs of use-polishing, suggesting they served as loops for a cord.",Riek 1934: 281-283; Hahn 1986; Dutkiewicz E. 2021: Taf. 12a-12b,(/X)XXXXXYYY _ X(XX) _ (X/X)XXXX _ XVXXY _ °°° _ °°°°°°° _ XXXX _ >>>XXX _ ⊞ _ XXXXX,
625,Find number: Vg 17973,vhc0144,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,IV,C14,32030±280 - 26160±150,1931,ivory,figurine zoomorph,62.0,23.0,8.0,fragmented,"This is a larger ivory lamella that has cracked along the natural growth line, indicating the use of weathered ivory. On the inner concave surface, there is a surface-filling decoration. This decoration is reminiscent of the markings on the fish representation, which is why this piece is considered a possible additional fish representation. If this is indeed a fish, it is depicted in a highly abstract manner.","Wolf 2015, Taf. 37.2; Dutkiewicz E. 2021: Taf. 28.1",||||| _! /////////////////! _ !///////////////!,
624,Find number: Vg 127.4,vhc0169,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,IV,C14,32030±280 - 26160±150,1931,bone,spatula/lissoir,47.0,8.0,5.0,fragmented,"This is a medial, lateral fragment of a smoother made from a large herbivore's rib, which was found in Layer IV in 1931.","Hahn 1977, Taf. 59.2; Dutkiewicz E. 2021: Taf. 45.2",vvvvvvvvvv!,
623,Find number: Vg 127.2,vhc0143,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,V,C14,35810±710 - 25900±260,1931,bone,undetermined,60.0,10.0,2.0,almost complete,Fragment of a thin tubular bone with rounded edges.,"Riek 1934, Taf. XXIX.18; Hahn 1977, Taf. 34.3; Dutkiewicz E. 2021: Taf. 58.1",||| ||||,
622,"Find number: Vg 11421. Additional find numbers: Vg 2432, Vg 5827, 54/63-31",vhc0142,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,IV,C14,32030±280 - 26160±150,1931,ivory,undetermined,81.0,28.0,17.0,fragmented,"Large fragment of a tusk, of which the innermost cone is preserved; it was likely found in AH IV in 1931. An elongated, thick lamellar fragment, found in the spoil heap during subsequent excavations in 2012, fits into it. Presumably, it is a piece from which a larger flake has been detached. On the slightly concave flake negative, there are 40 lines distributed in a broad engraving over the entire preserved surface.","AABW 2012; Wolf 2015, Taf. 36.1; Dutkiewicz E. 2021: Taf. 55.6-8",!≠!,
621,Find number: 99/99-1333.1,vhc0141,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2009,bone,tube/flute,19.0,4.0,2.0,fragmented,Fragment of a thin tubular bone.,Dutkiewicz E. 2021: Taf. 36.17,!||||!,
620,Find number: 99/99-1002.1,vhc0140,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2008,ivory,rod/bâton,13.0,4.0,4.0,fragmented,Very thin round rod made of ivory.,Dutkiewicz E. 2021: Taf. 51.18,!vvv!,
619,Find number: 99/99-1000,vhc0139,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,undetermined,45.0,18.0,7.0,fragmented,Ivory fragment (cementum).,Dutkiewicz E. 2021: Taf. 57.16,!| || |!,
618,Find number: 78/65-40.1,vhc0138,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2010,bone,tube/flute,17.0,6.0,3.0,fragmented,Fragment of a thin tubular bone (bird?).,AABW 2014; Dutkiewicz E. 2021: Taf. 36.16,!vvvv! _ !vvvvv!,
617,Find number: 77/66-18.1,vhc0137,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2010,ivory,possible flute,14.0,4.0,2.0,fragmented,Heavily weathered fragment of a possible ivory flute.,AABW 2014; Dutkiewicz E. 2021: Taf. 32.17,!vvv!,
616,Find number: 75/63-13.1,vhc0136,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2010,bone,flute,15.0,6.0,2.0,fragmented,Fragment of the top of a bone flute with a partially preserved finger hole.,AABW 2014; Dutkiewicz E. 2021: Taf. 34.11,||!,
615,Find number: 75/62-76.1,vhc0135,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2010,bone,spatula/lissoir,30.0,10.0,5.0,fragmented,"Terminal fragment of a flat, rod-like object with a thicker, rounded end.",AABW 2010; Dutkiewicz E. 2021: Taf. 45.3,(/XXXX!) _ (XXXX!) _ >>! _,
614,Find number: 74/63-29.1,vhc0134,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2010,bone,possible figurine,11.0,4.0,4.0,fragmented,Elongated bone fragment with a weathered surface.,Dutkiewicz E. 2021: Taf. 29.12,!XXX!,
613,Find number: 71/64-50.1,vhc0133,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2005,bone,flute,17.0,5.0,2.0,fragmented,Small fragment of a bone flute.,AABW 2005; Dutkiewicz E. 2021: Taf. 34.10,v,
612,Find number: 69/62-55,vhc0132,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2011,bone,awl,52.0,11.0,8.0,almost complete,"A nearly complete bone awl. The tip and a portion of the base are missing. The awl is finely crafted, with a straight shaft that terminates in a carefully worked point. The base is noticeably thickened, with two bulges on the sides resembling shoulders. The awl is adorned with markings all around.",AABW 2011; Dutkiewicz E. 2021: Taf. 46.3,|||||| _ vvvv vvv _ ||||! _ vvvv vv,
611,Find number: 68/66-27.1,vhc0131,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2005,bone,tube/flute,17.0,7.0,4.0,fragmented,Terminal fragment of a severed tubular bone.,AABW 2005; Dutkiewicz E. 2021: Taf. 36.15,≠!,
610,Find number: 68/62-9.1,vhc0130,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2011,bone,tube/flute,21.0,6.0,2.0,fragmented,Fragment of a thin tubular bone.,Dutkiewicz E. 2021: Taf. 36.13,!vv!,
609,Find number: 68/62-39.1,vhc0129,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2011,bone,tube/flute,15.0,5.0,4.0,fragmented,Fragment of a tiny tubular bone (undetermined animal species).,Dutkiewicz E. 2021: Taf. 36.15,vvvv _ vvvv,
608,Find number: 68/62-20.1,vhc0128,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2011,ivory,undetermined,12.0,7.0,3.0,fragmented,"Tiny, black discolored ivory fragment.",Dutkiewicz E. 2021: Taf. 57.15,!||!,
607,Find number: 67/65-78.1,vhc0127,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2005,bone,tube/flute,20.0,7.0,4.0,fragmented,Fragment of a thin tubular bone (bird?).,AABW 2005; Dutkiewicz E. 2021: Taf. 36.12,!vv! _ !vvv!,
606,Find number: 66/64-58.1,vhc0126,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2011,bone,undetermined,18.0,5.0,2.0,fragmented,Semi-tubular bone fragment.,Dutkiewicz E. 2021: Taf. 59.18,!vvvvvvv! _ // /// //!,
605,Find number: 66/64-53.1,vhc0125,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2011,ivory,undetermined,8.0,5.0,3.0,fragmented,Tiny heavily weathered ivory fragment.,Dutkiewicz E. 2021: Taf. 57.14,!vvv!,
604,Find number: 66/61-34.1,vhc0124,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2011,bone,undetermined,39.0,7.0,2.0,fragmented,Fragment of a thin tubular bone.,AABW 2014; Dutkiewicz E. 2021: Taf. 59.17,vvvvvv,
603,Find number: 65/62-29.1,vhc0123,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2011,ivory,rod/bâton,25.0,6.0,5.0,fragmented,"Heavily fragmented, thin ivory cylindrical rod.",AABW 2014; Dutkiewicz E. 2021: Taf. 51.17,vvvv vvv vv! _ vvv v vvvv _ vvv! _ !v vv v v v v v! _ v v v v v _ !vvvv! _ !>>>>>>>!,
602,Find number: 64/63-67.1,vhc0122,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2006,bone,tube/flute,11.0,6.0,2.0,fragmented,Tiny fragment of a tubular bone (undetermined animal species).,Dutkiewicz E. 2021: Taf. 36.11,v!,
601,Find number: 64/63-24.2,vhc0121,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2006,bone,tube/flute,36.0,11.0,3.0,fragmented,Humerus of a bird.,Dutkiewicz E. 2021: Taf. 36.10,!| | |!,
600,Find number: 63/63-41.1,vhc0120,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2011,ivory,possible figurine,12.0,4.0,2.0,fragmented,"The original surface of this small, heavily fragmented elongated ivory fragment is only preserved on the narrow side. It features a grid pattern that is noticeably deeply cut.",Dutkiewicz E. 2021: Taf. 29.10,!⊞!,
599,Find number: 63/63-32.1,vhc0119,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,,ivory,possible figurine,9.0,5.0,3.0,fragmented,"Elongated, cylindrical ivory fragment with a highly polished surface.",AABW 2014; Dutkiewicz E. 2021: Taf. 29.9,!v vv v!,
598,Find number: 62/61-33.3,vhc0118,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2011,bone,flute,19.0,4.0,3.0,fragmented,"Fragment of a miniature flute made from a thin and narrow tubular bone. Only the upper surface of a medial fragment is preserved. Two finger holes are partially preserved, with parallel notches placed in between.",Dutkiewicz E. 2021: Taf. 34.7,v v vv v v v,
597,Find number: 61/63-12.1,vhc0117,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2011,bone,tube/flute,12.0,6.0,3.0,fragmented,Tiny fragment of a tubular bone.,Dutkiewicz E. 2021: Taf. 36.9,!vvvvv!,
596,Find number: 60/63-96.1,vhc0116,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,undetermined,18.0,9.0,3.0,fragmented,"Thin, heavily weathered ivory plate.","AABW 2012; Wolf 2015, Taf. 42.20; Dutkiewicz E. 2021: Taf. 57.13",!⊞!,
595,Find number: 59/64-15,vhc0115,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,undetermined,11.0,4.0,2.0,fragmented,"Tiny, rod-shaped, heavily weathered ivory fragment.",Dutkiewicz E. 2219: Taf. 57.12,!vvvv!,
594,Find number: 58/64-57,vhc0114,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,undetermined,40.0,23.0,8.0,fragmented,Ivory fragment (cementum),"AABW 2012; Wolf 2015, Taf. 42.1; Dutkiewicz E. 2021: Taf. 57.11",!||||||!,
593,Find number: 58/64-15.1,vhc0113,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,bone,rod/bâton,19.0,4.0,4.0,fragmented,"Heavily weathered, thin cylindrical bone rod.",Dutkiewicz E. 2021: Taf. 51.19,!vvv! _ !vvvv! _ vv! _ !vvvv!,
592,Find number: 57/63-57.1,vhc0112,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,figurine zoomorph,14.0,11.0,8.0,fragmented,"A heavily weathered, cylindrically reshaped ivory fragment. It is clearly recognizable as the leg of a figure, most likely from a mammoth. The columnar shape and the cross on the sole of the foot strongly suggest its association with a mammoth.",AABW 2014; Dutkiewicz E. 2021: Taf. 27.8,vv _ X,
591,Find number: 57/62-56.1,vhc0111,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,DKS,C14,35810±710 - 25900±260,2012,ivory,possible figurine,28.0,13.0,8.0,fragmented,"The heavily weathered, reshaped ivory fragment with an ornate cone-like protrusion.",AABW 2012; Dutkiewicz E. 2021: Taf. 29.8,?,
590,Find number: 54/66-29.1,vhc0110,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,undetermined,17.0,8.0,3.0,fragmented,Ivory fragment.,"Wolf 2015, Taf. 42.27; Dutkiewicz E. 2021: Taf. 57.10",vvv!,
589,Find number: 53/65-6.1,vhc0109,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HL/KS,C14,35810±710 - 25900±260,2012,ivory,possible flute,17.0,3.0,2.0,fragmented,Small possible fragment of an ivory flute.,Dutkiewicz E. 2021: Taf. 32.16,!vvvvvvvv!,
588,Find number: 48/70-17.1,vhc0108,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HU/KS,C14,35810±710 - 25900±260,2005,bone,undetermined,15.0,4.0,2.0,fragmented,Semi-tubular bone fragment.,Dutkiewicz E. 2021: Taf. 59.16,!XXXX!,
587,Find number: 48/68-24.1,vhc0175,,Aurignacien,Vogelherd,Niederstotzingen-Stetten,Germany,10.194000,48.559000,HU/KS,C14,35810±710 - 25900±260,2005,ivory,rod/bâton,18.0,5.0,3.0,fragmented,Very thin round rod.,AABW 2005; Dutkiewicz E. 2021: Taf. 51.16,vvv!,
